long,long,long,long,float,float,float,float,float,float,
17798,29801,14330,34,-0.40000000596,-0.550000011921,-0.699999988079,0.0,1.22172999382,0.0,
17799,29802,14330,34,-0.40000000596,0.600000023842,-0.699999988079,0.0,1.22172999382,0.0,
17800,29802,14330,34,-0.40000000596,-0.550000011921,-0.699999988079,0.0,1.22172999382,0.0,
17801,29802,14330,34,-0.649999976158,0.0,-0.5,0.349065989256,0.0,0.0,
17802,29803,14330,34,-0.40000000596,0.600000023842,-0.699999988079,0.0,1.22172999382,0.0,
17803,29803,14330,34,-0.40000000596,-0.550000011921,-0.699999988079,0.0,1.22172999382,0.0,
17804,29803,14330,34,-0.649999976158,0.0,-0.800000011921,0.349065989256,0.0,0.0,
17805,29803,14330,34,-0.449999988079,-0.5,0.5,0.0,0.0,1.57079994678,
17806,29804,14330,34,-0.300000011921,0.600000023842,-0.699999988079,0.0,1.22172999382,0.0,
17807,29804,14330,34,-0.40000000596,-0.550000011921,-0.699999988079,0.0,1.22172999382,0.0,
17808,29804,14330,34,-0.449999988079,0.600000023842,0.40000000596,0.174532994628,1.39626002312,0.0,
17809,29804,14330,34,-0.649999976158,-0.649999976158,0.40000000596,0.698131978512,1.39626002312,-0.523599028587,
17810,29804,14330,34,0.40000000596,0.10000000149,0.899999976158,1.57079994678,1.04719996452,1.57079994678,
17811,29805,14330,34,-0.300000011921,0.600000023842,-0.699999988079,0.0,1.22172999382,0.0,
17812,29805,14330,34,-0.40000000596,-0.550000011921,-0.699999988079,0.0,1.22172999382,0.0,
17813,29805,14330,34,-0.449999988079,0.600000023842,0.40000000596,0.174532994628,1.39626002312,0.0,
17814,29805,14330,34,-0.649999976158,-0.649999976158,0.40000000596,0.698131978512,1.39626002312,-0.523599028587,
17815,29805,14330,34,0.40000000596,0.10000000149,0.899999976158,1.57079994678,1.04719996452,1.57079994678,
17816,29805,14330,34,-0.10000000149,-0.600000023842,0.899999976158,0.0,0.0,0.349065989256,
17817,29811,4418,38,0.0,0.10000000149,-0.0900000035763,0.0,1.57079994678,0.0,
17818,29813,3390,19,-2.75,1.5,1.25,1.57079994678,2.79253005981,0.0,
17819,29813,12364,19,-2.75,1.0,1.0,1.57079994678,1.04719996452,0.0,
17820,29814,10062,19,-2.75,1.0,1.0,0.0,1.04719996452,1.57079994678,
17821,29795,14332,19,-3.0,-1.0,0.0,3.14159011841,0.0,0.0,
17822,29815,12217,19,0.0,0.0,0.0,0.0,-1.57079994678,0.0,
17823,29795,14332,19,-2.0,1.14999997616,0.0,3.14159011841,0.0,0.0,
17824,29795,14332,19,-2.0,-1.14999997616,0.0,3.14159011841,0.0,0.0,
17825,29795,14332,19,0.0,-1.14999997616,0.0,3.14159011841,0.0,0.0,
17826,29795,14332,19,-0.800000011921,1.14999997616,0.0,3.14159011841,0.0,0.0,
17827,29818,7173,16,-0.10000000149,0.20000000298,-0.20000000298,0.0,0.0,-1.04719996452,
17828,29825,14336,1,0.0,0.0,0.0,0.0,0.0,0.0,
17829,29827,7108,-1,0.0,0.0,1.0,0.0,0.0,0.0,
17830,29829,2843,19,0.0,0.0,0.0,0.0,0.0,0.0,
17831,24923,8756,19,1.5,0.0,2.40000009537,0.0,0.0,0.0,
17832,29830,14340,34,0.0,0.0,-1.0,0.0,0.0,0.0,
17833,29831,8756,19,1.5,0.0,2.40000009537,0.0,0.0,0.0,
17834,29832,14341,-1,0.0,0.0,0.0,0.0,0.0,0.0,
17835,29832,10236,-1,0.0,0.0,0.0,0.0,0.0,0.0,
17837,24919,11062,19,0.0,0.0,0.0,0.0,0.0,0.0,
17838,29837,8756,19,1.5,0.0,2.40000009537,0.0,0.0,0.0,
17839,29839,14343,16,0.899999976158,0.0,-7.69999980927,0.0,0.0,0.0,
17840,29840,14363,19,0.0,0.0,-2.0,0.0,0.0,0.0,
17843,24725,12442,19,1.0,0.0,8.5,0.0,-1.57079994678,0.0,
17844,29846,10934,-1,0.0,0.0,0.0,0.0,0.0,0.0,
17845,29863,349,19,0.0,0.0,0.0,0.0,0.0,0.0,
17849,25589,7378,19,0.0,0.0,0.0,1.57079994678,0.0,0.0,
17850,25589,7373,19,0.0,0.0,0.0,1.57079994678,0.0,0.0,
17851,25589,7373,19,0.0,0.0,0.0,0.523599028587,0.0,0.0,
17855,29372,14110,-1,0.0,0.0,0.0,0.0,0.0,0.0,
17856,29900,10294,19,0.0,0.0,0.0,0.0,0.0,0.0,
17857,29900,10032,19,0.0,0.0,0.0,0.0,0.0,0.0,
17858,29174,14004,19,0.0,0.0,0.0,0.0,0.0,0.0,
17859,29395,14128,19,0.0,0.0,0.0,0.0,0.0,0.0,
17860,29149,13976,19,0.0,0.0,0.0,0.0,0.0,0.0,
17862,29417,14412,20,0.0,0.0,0.0,0.0,-1.57079994678,0.0,
17863,29929,14412,20,0.0,0.0,0.0,0.0,1.57079994678,0.0,
17864,29938,14890,20,0.0,0.0,0.0,0.0,0.0,0.0,
17865,29940,14015,20,0.5,0.0,0.0,0.0,0.0,0.0,
17866,29942,14421,34,1.5,0.0,0.0,0.0,0.0,0.0,
17867,29162,13991,19,0.5,0.0,-1.0,0.0,0.0,0.0,
17868,29943,14379,-1,1.0,0.0,0.5,0.0,0.0,0.0,
17870,29949,14430,-1,0.0,0.0,0.0,0.0,0.0,0.0,
17871,29954,12921,34,0.0,0.0,0.0,0.0,0.0,0.0,
17872,29955,4565,19,0.0,0.0,0.25,0.0,0.0,0.0,
17880,29961,14437,20,0.0,0.0,-1.0,0.0,0.0,0.0,
17883,29964,11570,-1,0.0,0.0,0.0,0.0,0.0,0.0,
17884,29964,10799,-1,0.0,0.0,1.0,0.0,0.0,0.0,
17885,29960,4703,1,0.0,3.0,-10.0,0.0,0.523599028587,0.0,
17886,24847,4973,-1,0.0,0.0,0.0,0.0,0.0,0.0,
17888,29973,14375,19,0.0,0.0,0.0,0.0,0.0,0.0,
17889,29975,14375,19,0.0,0.0,0.0,0.0,0.0,0.0,
17891,29993,14454,19,0.0,0.0,0.0,0.0,0.0,0.0,
17892,29994,13848,34,0.0,0.0,0.0,0.0,0.0,0.0,
17893,29999,13843,34,0.0,0.0,0.0,0.0,0.0,0.0,
17894,30026,14462,19,1.0,0.0,-1.0,0.0,0.0,0.0,
17895,30029,14464,19,0.0,0.0,0.0,0.0,0.0,0.0,
17896,28790,13167,19,0.0,0.0,0.0,0.0,0.0,0.0,
17897,28890,13805,20,0.0,0.0,0.0,0.0,0.0,0.0,
17898,30039,14474,34,0.0,0.0,0.0,0.0,0.0,0.0,
17899,29275,14476,19,0.0,0.0,0.0,0.0,0.0,0.0,
17900,29984,13987,34,1.0,0.0,0.0,0.0,0.0,0.0,
17901,30055,9250,34,0.0,0.20000000298,0.0,0.0,0.0,0.0,
17902,30055,9250,34,0.20000000298,0.20000000298,0.0,0.0,0.0,0.0,
17903,30055,9250,34,0.20000000298,0.20000000298,0.20000000298,0.0,0.0,0.0,
17904,30055,9250,34,0.0,0.20000000298,0.20000000298,0.0,0.0,0.0,
17905,30055,9250,34,0.0,0.0,0.20000000298,0.0,0.0,0.0,
17906,30055,9250,34,0.20000000298,0.0,0.20000000298,0.0,0.0,0.0,
17907,30055,9250,34,0.20000000298,0.0,0.0,0.0,0.0,0.0,
17908,30056,13178,19,0.0,0.0,0.0,0.0,-1.57079994678,0.0,
17909,30057,13973,19,0.0,0.0,0.0,0.0,0.0,0.0,
17910,28814,13770,19,0.5,0.0,-0.5,0.0,0.0,0.0,
17912,30067,14170,-1,0.0,0.0,0.5,0.0,0.0,0.0,
17913,23537,4896,22,0.0,0.0,0.0,0.0,0.0,0.0,
17914,23537,4896,21,0.0,0.0,0.0,0.0,0.0,0.0,
17915,23537,4896,19,0.0,0.0,0.0,0.0,0.0,0.0,
17916,30074,14495,34,3.0,0.0,0.0,0.0,0.0,0.0,
17918,29168,14516,19,0.0,0.0,0.0,0.0,0.0,0.0,
17919,30111,14521,19,0.0,0.0,1.0,0.0,0.0,0.0,
17920,30104,13167,19,0.0,0.0,0.0,0.0,0.0,0.0,
17921,30116,14532,19,0.0,0.0,0.0,0.0,0.0,0.0,
17922,29459,14433,20,0.5,0.0,-0.5,0.0,0.0,0.0,
17923,24305,11776,-1,0.0,0.0,1.0,0.0,0.0,0.0,
17924,30130,8672,34,0.0,0.0,-0.300000011921,0.0,0.0,0.0,
17926,30134,13873,34,0.0,0.0,0.0,0.0,0.0,0.0,
17927,28849,13805,20,0.0,0.0,0.0,0.0,0.0,0.0,
17928,30144,14155,34,0.0,0.0,0.0,0.0,0.0,0.0,
17930,30146,14555,19,0.0,0.0,-1.0,0.0,0.0,0.0,
17931,30147,14556,-1,0.0,0.0,-1.0,0.0,0.0,0.0,
17932,30143,14560,19,0.0,0.0,0.0,0.0,0.0,0.0,
17933,30149,14557,19,0.0,0.0,3.0,0.0,0.0,0.0,
17934,30159,12602,19,0.0,0.0,0.0,0.0,0.0,0.0,
17935,30159,13178,19,0.0,0.0,0.0,0.0,-1.57079994678,0.0,
17936,30159,12834,19,0.0,0.0,0.0,0.0,0.0,0.0,
17937,30163,14566,19,0.0,0.0,0.0,0.0,0.0,0.0,
17938,29120,13805,20,0.0,0.0,0.0,0.0,0.0,0.0,
17940,30176,7178,-1,0.0,0.0,0.20000000298,0.0,0.0,0.0,
17941,30176,7414,-1,0.0,0.0,0.20000000298,0.0,0.0,0.0,
17942,30186,14113,-1,1.0,0.0,0.0,0.0,0.0,0.0,
17943,29364,14103,34,0.0,0.0,0.0,0.0,0.0,0.0,
17944,30198,12979,19,0.0,0.0,0.0,0.0,0.0,0.0,
17946,30198,13429,19,0.0,0.0,0.0,0.0,0.0,0.0,
17947,30193,4829,34,0.0,0.0,0.0,0.0,0.0,0.0,
17948,30205,14594,-1,0.0,0.0,0.0,0.0,-1.57079994678,0.0,
17949,30206,14595,-1,0.0,0.0,0.0,0.0,-1.57079994678,0.0,
17950,30204,14595,-1,0.0,0.0,0.0,0.0,-1.57079994678,0.0,
17951,29237,14600,34,10.0,0.0,0.0,0.0,0.0,0.0,
17952,30211,14004,19,0.0,0.0,0.0,0.0,0.0,0.0,
17953,30216,14605,19,0.0,0.0,0.0,0.0,0.0,0.0,
17956,30239,14619,20,0.0,0.0,0.0,0.0,0.0,0.0,
17957,30248,14627,-1,1.0,0.0,0.0,0.0,0.0,0.0,
17958,30248,14628,-1,1.0,0.0,0.75,0.0,1.57079994678,0.0,
17959,30248,14630,-1,1.0,0.0,0.0,0.0,0.0,0.0,
17960,30253,14072,-1,1.0,0.0,0.0,0.0,0.0,0.0,
17961,30255,14631,34,0.0,0.0,0.0,0.0,0.0,0.0,
17963,30266,14636,-1,0.5,0.0,0.0,0.0,0.0,0.0,
17964,23006,11866,19,0.0,0.0,0.0,0.0,0.0,0.0,
17965,30274,12736,-1,0.0,0.0,0.0,0.0,0.0,0.0,
17967,30286,14654,-1,0.0,0.0,-1.0,0.0,0.0,0.0,
17968,30287,14072,-1,1.0,0.0,0.0,0.0,0.0,0.0,
17969,30300,14522,34,0.0,0.0,0.0,0.0,0.0,0.0,
17970,30301,14663,19,0.0,0.0,-0.5,0.0,0.0,0.0,
17971,30310,14669,34,0.0,0.0,-1.0,0.0,0.0,0.0,
17972,30312,14671,19,0.0,0.0,-1.0,0.0,0.0,0.0,
17973,30315,14674,19,0.0,0.0,-1.0,0.0,0.0,0.0,
17974,26978,14675,19,0.899999976158,-3.20000004768,0.0,0.0,0.0,0.0,
17975,26978,14675,19,0.899999976158,3.20000004768,0.0,0.0,0.0,0.0,
17976,30316,14676,6,0.0,0.0,0.0,0.0,0.0,0.0,
17977,30316,14677,5,0.0,0.0,0.0,0.0,0.0,0.0,
17978,30317,14678,6,0.0,0.0,0.0,0.0,0.0,0.0,
17979,30317,14679,5,0.0,0.0,0.0,0.0,0.0,0.0,
17980,30318,14680,6,0.0,0.0,0.0,0.0,0.0,0.0,
17981,30318,14681,5,0.0,0.0,0.0,0.0,0.0,0.0,
17989,30319,14682,-1,0.0,0.0,-1.0,0.0,0.0,0.0,
17990,24510,14683,-1,0.0,0.0,0.0,0.0,0.0,0.0,
17992,28309,14687,-1,-1.0,0.0,-0.5,0.0,-1.91986000538,0.0,
17995,29474,14699,34,0.0,0.0,0.0,0.0,0.0,0.0,
17996,29474,14699,34,0.0,0.0,0.0,0.0,0.0,0.0,
17997,30350,14072,-1,1.0,0.0,0.0,0.0,0.0,0.0,
17998,30354,12856,19,1.0,0.0,2.5,0.0,0.0,3.14159011841,
17999,30355,14074,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18001,30364,14020,34,-0.40000000596,-0.10000000149,0.300000011921,0.0,1.91986000538,0.0,
18002,30364,14020,34,-0.40000000596,0.10000000149,0.300000011921,0.0,1.91986000538,0.0,
18003,30365,14020,34,-0.40000000596,-0.10000000149,0.300000011921,0.0,1.74532997608,0.0,
18004,30365,14020,34,-0.40000000596,0.10000000149,0.300000011921,0.0,1.74532997608,0.0,
18028,13301,1345,34,0.0,0.0,-0.300000011921,0.0,1.57079994678,0.0,
18029,30377,12737,17,0.0,0.0,0.0,0.0,0.0,0.0,
18032,30384,13805,20,0.0,0.0,0.0,0.0,0.0,0.0,
18033,30403,13347,19,0.0,0.0,0.0,0.0,0.0,0.0,
18038,30408,11441,17,-0.0500000007451,0.0,0.25,0.0,0.0,0.0,
18039,30428,4611,19,0.0,0.0,1.5,0.0,0.0,0.0,
18040,30429,13139,17,0.0,0.0,0.0,0.0,0.0,0.0,
18042,30420,14716,19,0.0,0.0,-5.0,0.0,3.14159011841,0.0,
18047,30443,14720,-1,0.0,0.0,1.0,0.0,0.0,0.0,
18048,25775,11139,17,0.20000000298,0.0,0.0,0.0,0.0,0.0,
18049,30459,14730,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18051,27362,10263,1,0.0,0.0,0.0,0.0,0.0,0.0,
18053,30467,14738,34,0.0,0.0,0.0,0.0,0.0,0.0,
18054,30466,14737,34,0.0,0.0,0.0,0.0,0.0,0.0,
18055,25079,3810,34,0.0,0.0,0.0,0.0,0.0,0.0,
18056,30471,14742,22,0.0,0.0,0.0,0.0,0.0,0.0,
18057,30471,14742,21,0.0,0.0,0.0,0.0,0.0,0.0,
18058,25023,14743,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18059,25023,14743,-1,0.0,0.0,0.0,0.523599028587,0.0,0.0,
18060,30474,14744,-1,0.0,0.0,-0.20000000298,0.0,0.0,0.0,
18062,30319,14747,-1,0.0,0.0,-24.0,0.0,0.0,0.0,
18063,30477,14748,34,0.0,0.0,-3.0,0.0,0.0,0.0,
18065,30477,12979,17,0.0,0.0,-2.0,0.0,0.0,0.0,
18066,30478,14745,-1,0.0,0.0,-0.10000000149,0.0,0.0,0.0,
18067,22293,4516,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18068,28188,7419,34,0.0,0.0,0.0,0.0,-1.57079994678,0.0,
18069,27806,14301,19,0.0,0.0,0.0,0.0,0.0,0.0,
18070,29685,14756,19,0.0,0.0,0.0,0.0,0.0,0.0,
18071,26056,8483,19,0.0,0.0,-0.5,0.0,0.0,0.0,
18072,30483,14888,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18075,30488,14748,-1,0.0,0.0,-0.5,0.0,0.0,0.0,
18076,30489,13422,38,0.119999997318,0.20000000298,-0.25,0.0,0.0,0.0,
18077,30490,14021,17,0.0,0.0,0.0,0.0,-1.04719996452,0.0,
18078,30493,14763,19,0.0,0.0,0.0,0.0,0.0,0.0,
18079,30493,14763,19,0.0,0.0,0.0,1.57079994678,0.0,0.0,
18082,30499,3318,19,0.0,0.0,0.0,0.0,0.0,0.0,
18084,30499,14766,37,0.0,0.0,0.0,0.0,0.0,0.0,
18085,30499,14765,37,0.0,0.0,0.0,0.0,0.0,0.0,
18086,30503,4059,20,0.0,0.0,-2.0,0.0,0.0,0.0,
18087,30503,361,19,0.0,0.0,0.0,0.0,0.0,0.0,
18088,30503,14207,19,0.0,0.0,0.0,0.0,0.0,0.0,
18089,27719,12745,-1,0.0,0.0,3.0,0.0,0.0,0.0,
18090,27718,14767,-1,0.0,0.0,3.0,0.0,0.0,0.0,
18092,25156,1054,34,0.0,0.0,0.0,0.0,0.0,0.0,
18093,25156,1054,19,0.0,0.0,0.0,1.57079994678,0.0,0.0,
18094,30505,6516,22,0.0,0.0,-0.300000011921,0.0,0.0,0.0,
18095,30506,14769,34,-0.20000000298,0.0,-1.0,0.0,0.0,0.0,
18096,30513,14772,47,0.0,-0.10000000149,0.0,0.0,0.0,1.57079994678,
18097,30513,14772,48,0.0,0.10000000149,0.0,0.0,0.0,-1.57079994678,
18098,30514,6946,3,0.300000011921,-0.15000000596,-0.300000011921,-0.174532994628,0.0872659981251,1.39626002312,
18099,30516,7143,-1,0.0,0.0,5.0,0.0,0.0,0.0,
18100,30517,361,19,0.300000011921,0.0,1.20000004768,0.0,1.57079994678,0.0,
18101,30518,14777,15,-0.34999999404,0.0,-0.25,0.0,0.0,0.0,
18102,30518,14778,15,-1.5,0.0,0.75,0.0,0.0,0.0,
18103,30519,6452,17,0.0,0.40000000596,0.019999999553,0.0,0.0,1.57079994678,
18105,30520,171,16,-0.25,0.0,0.0,1.57079994678,4.71238994598,0.0872659981251,
18107,30527,11384,19,0.0,0.0,0.0,0.0,0.0,3.14159011841,
18108,30529,14785,-1,0.0,0.0,-5.0,0.0,0.0,0.0,
18109,30529,14786,-1,0.0,0.0,-4.0,0.0,0.0,0.0,
18110,30529,14787,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18112,30531,14788,-1,-0.40000000596,0.0,1.89999997616,0.0,-2.09438991547,0.0,
18113,30531,14789,-1,-0.550000011921,0.0,1.85000002384,0.0,1.39626002312,0.0,
18114,30532,5354,19,2.5,0.0,1.5,0.0,0.0,0.0,
18115,30533,5354,19,7.5,0.0,-0.699999988079,0.0,0.0,0.0,
18118,30536,3720,12,0.0,0.0,-0.40000000596,0.0,0.0,0.0,
18120,30537,4892,34,0.0,0.0,-2.5,0.0,0.0,0.0,
18121,30542,8442,16,-0.10000000149,0.0,-0.10000000149,0.0,0.0,0.0,
18122,30542,8442,16,-0.10000000149,0.0,-0.20000000298,0.436331987381,0.0,0.785398006439,
18123,30542,6665,16,0.0,0.0,-0.15000000596,3.14159011841,0.0,1.57079994678,
18125,30544,4507,19,0.0,0.0,0.0,0.0,0.0,0.0,
18126,30545,13396,19,0.0,0.0,0.0,0.0,0.0,0.0,
18128,30546,4507,19,0.0,0.0,0.0,0.0,0.0,0.0,
18129,30547,14766,19,0.10000000149,0.0,2.0,0.0,0.0,0.0,
18130,30549,3153,34,-0.10000000149,0.0,-1.0,0.0,3.14159011841,0.0,
18131,30549,14794,34,-0.10000000149,0.0,-1.10000002384,0.0,0.0,0.0,
18132,30549,14795,34,0.0,0.0,-1.0,0.0,2.61799001694,0.0,
18133,30551,11450,19,0.0,0.0,0.40000000596,0.0,0.0,0.0,
18134,30556,14800,-1,0.0,0.0,1.0,0.0,0.0,0.0,
18137,30558,7767,12,0.0500000007451,0.0,-0.20000000298,1.57079994678,0.0,1.57079994678,
18138,30558,7721,12,-0.070000000298,0.0,0.0799999982119,1.57079994678,0.0,0.0,
18140,30558,7719,12,-0.00999999977648,0.25,-0.129999995232,0.0,-0.785398006439,0.0,
18141,30558,7719,12,-0.00999999977648,0.230000004172,-0.330000013113,-0.261799007654,-0.837758004665,0.0,
18142,30559,8931,19,0.0,0.0,1.0,0.0,0.0,0.0,
18143,30559,6827,19,0.0,0.0,0.0,0.0,0.0,0.0,
18144,30562,14801,19,-1.39999997616,-0.25,0.300000011921,0.0,-0.174532994628,0.523599028587,
18145,30562,13697,19,0.0,0.0,0.0,0.0,0.0,0.0,
18146,30566,14803,20,-0.20000000298,0.0,-0.10000000149,0.0,-0.436331987381,0.0,
18147,30567,14804,19,0.40000000596,1.20000004768,0.0,0.0,0.0,-1.57079994678,
18148,30569,3279,19,0.0,0.0,0.0,0.0,0.0,0.0,
18149,30563,287,15,0.600000023842,0.0,-0.800000011921,0.0,0.0,0.0,
18150,30572,14806,-1,2.29999995232,0.0,-1.20000004768,0.523599028587,3.14159011841,0.349065989256,
18151,30573,5243,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18152,30572,14806,-1,0.0,-1.0,0.0,1.04719996452,3.14159011841,0.349065989256,
18153,30575,287,0,1.29999995232,0.0,0.34999999404,0.0,0.0,0.0,
18154,30576,14807,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18157,30578,14809,19,0.0,0.0,0.0,0.0,0.0,0.0,
18158,30579,12493,19,0.0,0.0,0.0,0.0,0.0,0.0,
18159,30579,12979,19,0.0,0.0,0.0,0.0,0.0,0.0,
18160,30580,14810,0,0.10000000149,0.0,-0.40000000596,1.57079994678,0.0,3.14159011841,
18161,30586,4611,-1,0.0,0.0,1.5,0.0,0.0,0.0,
18162,30587,13425,19,0.0,0.0,0.0,0.0,0.0,0.0,
18163,30428,11674,-1,0.0,0.0,1.5,0.0,0.0,0.0,
18164,30535,8520,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18165,30585,7579,17,0.0,0.0,0.0,0.0,0.0,0.0,
18166,30591,14811,19,0.0,0.0,0.0,0.0,0.0,0.0,
18167,30592,8710,34,-0.15000000596,0.0,0.0,0.0,0.0,0.0,
18169,30594,12299,19,0.0,0.0,0.0,0.0,0.0,0.0,
18170,30594,11880,19,0.0,0.0,0.0,0.0,0.0,0.0,
18171,30598,11113,17,0.0,0.0,0.0,0.0,0.0872659981251,0.0,
18172,30599,9924,19,0.0,0.0,0.449999988079,0.0,0.0,0.0,
18173,30597,4220,19,0.0,0.0,0.0,0.0,0.0,0.0,
18174,30600,6699,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18175,30601,15160,19,0.0,0.0,0.5,-1.57079994678,0.0,0.0,
18176,30601,15160,19,0.0,0.0,0.5,1.57079994678,0.0,0.0,
18177,30602,7571,19,0.0,0.0,0.0,0.0,0.0,0.0,
18178,30604,14818,19,0.0,0.0,-2.0,0.0,0.0,0.0,
18179,30605,14820,16,0.0,0.0,0.0,0.0,-1.39626002312,0.0,
18180,30606,4779,17,0.0,0.0,1.0,0.0,0.0,0.0,
18181,30606,4978,21,0.0,0.0,0.0,0.0,0.0,0.0,
18182,30607,3082,19,0.0,0.0,0.0,0.0,0.0,0.0,
18183,30577,14823,19,0.0,0.0,-1.75,0.0,0.0,0.0,
18188,30618,5254,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18189,30618,9315,-1,0.0,0.0,3.0,0.0,0.0,0.0,
18190,30618,7033,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18191,30617,5114,1,0.5,0.0,0.0,0.0,0.0,0.0,
18192,30619,12547,19,0.0,0.0,0.0,0.0,0.0,0.0,
18193,30619,13820,34,1.0,0.0,0.0,0.0,0.0,0.0,
18196,30619,14826,34,1.0,0.0,0.0,0.0,0.0,0.0,
18197,30619,14826,34,1.0,0.0,0.0,0.785398006439,0.0,0.0,
18198,30621,11674,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18199,30622,12152,-1,0.0,0.0,0.20000000298,0.0,0.0,0.0,
18201,30622,7199,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18202,30623,12979,-1,0.0,0.0,-1.0,0.0,0.0,0.0,
18203,30625,14812,-1,0.0,0.0,1.89999997616,1.57079994678,3.14159011841,0.0,
18204,30627,6134,-1,0.5,0.0,1.0,0.0,0.0,0.0,
18205,30628,14833,19,1.10000002384,-0.10000000149,1.0,0.0,-1.57079994678,0.0,
18206,30639,14855,19,0.0,0.0,1.25,0.0,0.0,0.0,
18207,30640,337,20,-1.0,0.0,0.5,0.0,0.0,0.0,
18208,30643,4447,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18209,30647,6547,17,-0.300000011921,0.0,-1.95000004768,0.0,0.0,0.0,
18210,30647,13420,34,-0.0500000007451,0.0,0.0,0.0,-1.57079994678,0.0,
18211,30647,5950,12,0.40000000596,0.0,-1.29999995232,0.0,0.0,0.0,
18212,30642,14834,20,0.0,0.0,0.20000000298,0.0,0.0,0.0,
18213,30650,9163,19,0.0,0.0,1.0,0.0,0.0,0.0,
18214,30651,3620,19,0.0,0.0,1.0,0.0,0.0,0.0,
18215,30652,9438,19,0.0,0.0,-6.0,0.0,0.0,0.0,
18216,30655,14838,34,0.0,0.0,0.0,0.0,0.0,0.0,
18217,30660,14837,1,0.0,0.0,0.0,0.0,0.0,0.0,
18218,30661,7245,1,1.0,0.0,0.0,0.0,0.0,0.0,
18219,30665,14839,1,0.75,0.0,0.0,0.0,0.0,0.0,
18220,30667,14839,34,0.0,0.0,0.0,0.0,0.0,0.0,
18221,30668,7034,40,0.40000000596,0.0,-0.20000000298,0.0,0.0,0.0,
18222,30668,7034,39,0.40000000596,0.0,-0.20000000298,0.0,0.0,0.0,
18223,30671,14294,34,-1.79999995232,0.0,0.0,0.0,1.57079994678,0.0,
18224,30672,14842,19,6.0,0.0,0.0,0.0,0.0,0.0,
18225,30673,5842,17,0.5,0.0,0.0,-0.174532994628,0.0,0.0,
18227,30673,5842,17,0.5,0.0,0.0,0.174532994628,0.0,0.0,
18229,30676,8898,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18230,30681,6816,16,-0.25,0.0,-0.5,0.0,0.0,0.0,
18231,30687,6357,19,14.5,0.0,1.0,0.0,-1.57079994678,0.0,
18232,30690,3184,20,0.0,0.0,0.800000011921,0.0,0.0,0.0,
18233,30693,14848,16,0.0,0.0,0.0,1.57079994678,4.71238994598,0.0,
18234,30693,14849,34,0.5,0.0,0.20000000298,0.0,3.14159011841,0.0,
18235,30693,7333,34,0.5,0.0,0.5,0.0,0.0,0.0,
18236,30684,14852,-1,0.0,0.0,0.0,0.0,0.0,0.0,
18237,30696,6338,19,0.0,0.0,7.0,0.0,0.0,0.0,
18238,30697,5918,17,0.0,0.0,0.0,0.0,0.0,0.0,
18240,30699,14856,34,0.0,0.0,0.0,0.0,0.0,0.0,
18241,30700,11872,19,0.0,0.0,0.0,0.0,0.0,0.0,
18242,30703,3847,19,0.0,0.0,-1.0,0.0,0.0,3.14159011841,
18243,30703,14860,19,0.0,0.0,1.79999995232,0.0,0.0,0.0,
18244,30704,14858,19,0.0,0.0,-0.20000000298,0.0,0.0,0.0,
18245,30710,10360,19,0.0,0.0,1.79999995232,0.0,0.0,0.0,
18246,30712,7857,19,0.0,0.0,0.5,0.0,0.0,0.0,
18247,30712,8048,19,0.0,0.0,0.5,0.0,0.0,0.0,
18248,30714,14332,19,-3.5,0.0,0.10000000149,3.14159011841,-0.00174500001594,0.0,
18249,30714,14332,19,-3.5,-0.20000000298,0.10000000149,3.7524600029,-0.00174500001594,0.0,
18250,30714,14332,19,-3.5,0.20000000298,0.10000000149,2.3561899662,-0.00174500001594,0.0,
18254,30678,14861,21,0.0,0.0,-0.25,0.0,0.0,0.0,
18255,30716,15176,19,0.0,0.0,1.0,0.0,3.14159011841,0.0872659981251,
18256,30724,14913,19,0.0,0.0,-7.0,0.0,0.0,0.0,
18258,30726,8874,1,0.75,0.0,0.10000000149,0.174532994628,0.0,0.0,
18259,30726,8874,1,0.75,0.0,0.10000000149,-0.174532994628,0.0,0.0,
18260,30728,9029,17,0.0,0.0,0.0,0.0,1.57079994678,1.57079994678,
18261,30729,13645,19,0.0,0.0,-1.0,0.0,0.0,0.0,
18263,30729,6718,19,0.0,0.0,0.0,0.0,0.0,0.0,
18264,30730,6717,19,0.0,0.0,0.5,0.0,0.0,0.0,
18265,21539,14791,-1,0.0,0.0,0.0,0.523599028587,0.0,0.0,
18266,21539,14791,-1,0.0,0.0,0.0,-0.523599028587,0.0,0.0,
