long,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,
262,,,"Félicitations !",,,,,,,,,,,,,,0xFF01FE,,,"Au nom de la F.R.A.Gentepression, veuillez accepter nos félicitations pour vos réussites lors de cette saison d'arène.$B$BPour rendre hommage à vos compétences et à votre sauvagerie, nous vous décernons par la présente ce Drake du Néant vengeur. Puisse-t-il vous être utile.",,,,,,,,,,,,,,0xFF01FE,
263,,,"Pas de pitié pour les artichauts !",,,,,,,,,,,,,,0xFF01FE,,,"Allez répandre l'amour façon punk.",,,,,,,,,,,,,,0xFF01FE,
264,,,"Vous vous êtes fait manafrapper !",,,,,,,,,,,,,,0xFF01FE,,,"Salut $n,
 vous vous souvenez quand vous avez été $gtransformé:transformée; en mouton, à Dalaran ? Eh bien c'était moi, Minigob Manafrappe ! Je voulais vous envoyer une lettre pour que vous sachiez qui vous avait $gtransformé:transformée;. Et comme vous l'avez sacrément bien pris, je vous envoie une de mes baguettes. Maintenant, vous aussi, vous pouvez « manafrapper » vos amis. Lorsque vous le faites, n'hésitez pas à leur dire que c'est de la part de Minigob Manafrappe.

- Minigob Manafrappe",,,,,,,,,,,,,,0xFF01FE,
265,,,"Le tournoi d'Argent",,,,,,,,,,,,,,0xFF01FE,,,"La Croisade d'argent vous invite à tester vos dons en combat honorable contre d'autres héros d'Azeroth, au tournoi d'Argent. Les champions des grandes nations du monde se sont rassemblés dans l'enceinte du tournoi d'Argent, au nord-est de la Couronne de glace, pour affronter tous les participants.",,,,,,,,,,,,,,0xFF01FE,
266,,,"Félicitations !",,,,,,,,,,,,,,0xFF01FE,,,"Au nom de la F.R.A.Gentepression, veuillez accepter nos félicitations pour vos réussites lors de cette saison d'arène.$B$BPour rendre hommage à vos compétences et à votre sauvagerie, nous vous décernons par la présente ce Wyrm de givre du gladiateur fatal. Puisse-t-il vous être utile.",,,,,,,,,,,,,,0xFF01FE,
267,,,"Félicitations !",,,,,,,,,,,,,,0xFF01FE,,,"Au nom de la F.R.A.Gentepression, veuillez accepter nos félicitations pour vos réussites lors de cette saison d'arène.$B$BPour rendre hommage à vos compétences et à votre sauvagerie, nous vous décernons par la présente ce Wyrm de givre du gladiateur furieux. Puisse-t-il vous être utile.",,,,,,,,,,,,,,0xFF01FE,
268,,,"BULLETIN D'ACTION URGENTE",,,,,,,,,,,,,,0xFF01FE,,,"






Les orphelins du Norfendre ont besoin de vous. Pour moins cher qu'une tasse de Kungaloosh, parrainez un pauvre orphelin comme le petit Kekek ou le petit Thann. Contactez la directrice de l'orphelinat de Dalaran, Aria. Vous changerez la vie d'un jeune oracle ou d'un petit varleu. À vous d'agir !",,,,,,,,,,,,,,0xFF01FE,
269,,,"De la part de Thann",,,,,,,,,,,,,,0xFF01FE,,,"$gCher:Chère; $N,$B$BVous nous manque plein. Tous aime l’histoire du Tout-puissant et maintenant tous veut rencontrer un Tout-puissant. Eux croit pas nos histoires et dit que nous invente la reine-dragon et le sanctuaire. Eux est jaloux.$B$BLa vie avec les sans-parents est un peu mieux. La directrice emmène nous jouer dans le parc, et nous a même des nouveaux joujoux. Mais nous est toujours seul. Nous veut voir vous. Peut-être vous emmène nous ailleurs ? Ça dit vous ?$B$BVotre ami,$BThann",,,,,,,,,,,,,,0xFF01FE,
270,,,"De la part de Kekek",,,,,,,,,,,,,,0xFF01FE,,,"$gCher:Chère; $N,$B$BKekek est pas bon pour écrire, mais Kekek a appris pour vous écrire une lettre. La dame des sans-enfants a trouvé la vieille copie des Vertes collines dont Hemet parlait. Kekek l'a lu pour devenir un grand chasseur comme vous et Hemet. Kekek trouve que ça fait plein de mots pour être un bon chasseur.$B$BKekek veut essayer des choses du livre Les vertes collines. Vous voudrez bien venir et chasser avec Kekek ? Kekek promet de pas voler vos proies.$B$BVotre ami,$BKekek",,,,,,,,,,,,,,0xFF01FE,
271,,,"Reconnaissance",,,,,,,,,,,,,,0xFF01FE,,,"Vos compétences et votre talent indéniable en matière de joaillerie ne sont pas passés inaperçus. Il est important de perpétuer la tradition de fierté et d'attention aux détails dont vous avez fait preuve.

En reconnaissance de ces efforts, je vous envoie une commission spéciale. Rapportez-la moi pour obtenir des récompenses méritées.

Timothy Jones",,,,,,,,,,,,,,0xFF01FE,
272,,,"Nouvelles leçons d'équitation au bois des Chants éternels",,,,,,,,,,,,,,0xFF01FE,,,"Noble $n,$B$BJe vous écris à nouveau pour vous rappeler que je peux vous offrir mes services d'instructeur de monte. Si vous souhaitez devenir Compagnon cavalier et chevaucher une monture plus rapide, venez à l’écurie de Thuron, au sud-est de la porte du Berger en sortant de Lune-d’argent. Il ne vous en coûtera que cinquante pièces d’or.$B$BSi vous voulez acheter une monture rapide, Winaestra en offre pour à peine dix pièces d’or.$B$BBien à vous, Perascamin",,,,,,,,,,,,,,0xFF01FE,
273,,,"Nouvelles leçons d'équitation à l'Exodar",,,,,,,,,,,,,,0xFF01FE,,,"Je vous salue, $N. Je vous rappelle que je me tiens à votre disposition si vous souhaitez apprendre l’équitation. Si vous désirez devenir un Compagnon cavalier pour maîtriser des montures plus rapides, vous pourrez me rendre visite à l’entrée de l’Exodar. Mes leçons ne coûtent que cinquante pièces d’or.$B$BPar ailleurs, si vous désirez acheter un elekk de monte rapide, Torallius le Pâtre vend de nobles coursiers qui ne coûtent que dix pièces d’or.$B$BAllez en paix, Aalun",,,,,,,,,,,,,,0xFF01FE,
274,,,"Nouvelles leçons d'équitation en Dun Morogh",,,,,,,,,,,,,,0xFF01FE,,,"Salut $gpetit gars:ma jolie; ! Devenir Compagnon cavalier pour aller plus vite, ça vous tente ? Si oui, venez me voir à la ferme des Distillambre, sur la route, à l’est de Forgefer.$B$B Je ne prends que cinquante pièces d’or et si vous voulez un bélier de monte rapide, Veron Distillambre propose de nobles bêtes pour à peine dix pièces d’or par tête.$B$B- Ultham",,,,,,,,,,,,,,0xFF01FE,
275,,,"Nouvelles leçons d'équitation en Dun Morogh",,,,,,,,,,,,,,0xFF01FE,,,"Salutations, $N. Si vous voulez vous déplacer ENCORE PLUS vite, pourquoi ne pas nous rendre visite, à Mili et à moi, au dépôt de Grillacier, juste au nord-est de Kharanos ?$B$BJe ferai de vous un Compagnon cavalier pour seulement cinquante pièces d’or, et si vous voulez votre propre mécanotrotteur, Mili peut vous en construire un pour à peine dix pièces d’or !$B$BÀ bientôt j’espère, Binjy",,,,,,,,,,,,,,0xFF01FE,
276,,,"Nouvelles leçons d'équitation dans la forêt d'Elwynn",,,,,,,,,,,,,,0xFF01FE,,,"Noble $gsire:dame; $N,$B$BJe prends la plume pour vous offrir à nouveau mes services d’instructeur de monte. Si vous décidez de devenir un Compagnon cavalier, vous n’avez qu’à me rendre visite au camp de bûcherons du Val d’est, sur la route de l’est depuis Hurlevent. Je ne vous demande que cinquante pièces d’or.$B$BEt si vous souhaitez vous procurer une monture rapide, l’éleveuse Katie Hunter a plusieurs bêtes de qualité, qu’elle cède pour dix pièces d’or.$B$BBien à vous, Randal Hunter.",,,,,,,,,,,,,,0xFF01FE,
277,,,"Nouvelles leçons d'équitation à Darnassus",,,,,,,,,,,,,,0xFF01FE,,,"Puisse la fortune vous sourire, $N ! Si vous souhaitez progresser en équitation et devenir Compagnon cavalier, afin de maîtriser des montures plus rapides, vous pouvez me rendre visite à l’enclave cénarienne de Darnassus quand vous voudrez. Mes leçons ne coûtent que cinquante modestes pièces d’or.$B$BPar ailleurs, si vous désirez acheter une monture rapide, la dresseuse de sabres Lelanai vend de nobles bêtes qui ne coûtent que dix pièces d’or.$B$BBien à vous, Jartsam",,,,,,,,,,,,,,0xFF01FE,
278,,,"Nouvelles leçons d'équitation à Orgrimmar",,,,,,,,,,,,,,0xFF01FE,,,"Force et honneur, $N.$B$BSi vous désirez devenir un Compagnon cavalier pour maîtriser des bêtes plus rapides, vous pouvez me rendre visite dans la vallée de l’Honneur. Je ne demande que cinquante pièces d’or en échange de mes leçons.$B$BSi, par la suite, vous souhaitez acheter un loup de monte rapide, le chenil d’Ogunaro Mène-loup abrite de nobles bêtes, qui ne coûtent que dix pièces d’or chacune.$B$B- Kildar",,,,,,,,,,,,,,0xFF01FE,
279,,,"Nouvelles leçons d'équitation en Mulgore",,,,,,,,,,,,,,0xFF01FE,,,"Salut, brave $N. Je vous rappelle que je me tiens à votre disposition pour vous enseigner l’équitation. Si vous souhaitez apprendre Compagnon cavalier pour maîtriser des montures plus rapides, venez me voir à Sabot-de-sang. Je ne demande que cinquante pièces d’or en échange de mes services.$B$BEt si, après mes leçons, vous souhaitez acheter un kodo de monte rapide, sachez que Harb Sabot-griffu propose de nobles bêtes, qu’il vend dix pièces d’or par tête.$B$BBons voyages, Kar",,,,,,,,,,,,,,0xFF01FE,
280,,,"Nouvelles leçons d'équitation à Durotar",,,,,,,,,,,,,,0xFF01FE,,,"Tu veux chevaucher encore plus vite, $N ? Tu viens me voir à Sen’jin, je t’apprends à devenir Compagnon cavalier pour seulement cinquante pièces d’or.$B$BTu veux un raptor de monte encore plus rapide ? Tu en parles à Zjolnir, il t’en vend un pour dix malheureuses pièces d’or, peut-être moins. Et fais gaffe au vaudou !$B$BXar'Ti",,,,,,,,,,,,,,0xFF01FE,
281,,,"Nouvelles leçons d'équitation dans les clairières de Tirisfal",,,,,,,,,,,,,,0xFF01FE,,,"$GMessire:Ma dame; $N,$B$BJe vous envoie cette lettre pour vous proposer à nouveau mes services d’instructeur de monte. Si vous désirez devenir un Compagnon cavalier et apprendre à chevaucher des montures plus rapides, venez me rendre visite à Brill. Mes leçons ne coûtent que cinquante pièces d’or.$B$BSi vous souhaitez ensuite acheter une monture rapide, Zachariah Post a rassemblé des chevaux adaptés à nos besoins. Il les vend dix pièces d’or par tête, grand maximum.$B$BBien à vous, Velma Warnam",,,,,,,,,,,,,,0xFF01FE,
282,,,"Apprenez à voler à Thrallmar",,,,,,,,,,,,,,0xFF01FE,,,"Salut, $n.$B$BSi vous souhaitez devenir Expert cavalier et chevaucher des montures volantes, rendez-moi visite à Thrallmar dans la péninsule des Flammes infernales. Je ne prends que deux cent cinquante pièces d'or.$B$BSi vous voulez acheter une monture volante après avoir pris vos leçons de monte, Bana Crin-sauvage en vend pour cinquante pièces d'or à peine.$B$B- Jahubo",,,,,,,,,,,,,,0xFF01FE,
283,,,"Apprenez à voler au bastion de l'Honneur",,,,,,,,,,,,,,0xFF01FE,,,"Salut $gpetit gars:ma jolie; ! Vous souhaitez devenir Expert cavalier et chevaucher des montures volantes ? Alors venez me voir au bastion de l'Honneur, dans la péninsule des Flammes infernales.$B$BÇa ne vous coûtera que deux cent cinquante pièces d'or et si vous voulez acheter une monture volante, ma charmante épouse Grunda élève et vend des griffons pour cinquante pièces d'or maximum par tête.$B$B- Hargen",,,,,,,,,,,,,,0xFF01FE,
284,,,"Artisan cavalier au donjon de la Bravoure",,,,,,,,,,,,,,0xFF01FE,,,"Salut ! Devenir artisan cavalier, ça vous tente ? Venez me voir au donjon de la Bravoure, dans la toundra Boréenne.$B$B Je ne prends que 5000 pièces d’or, plus 1000 autres pour l'apprentissage de vol par temps froid, pour le Norfendre.$B$Si vous voulez une monture volante rapide, Durgan Tonnebec a des bêtes pour à peine 100 pièces d’or.$B$B- Maigra$B$BP.S. Si vous ne pouvez venir en Norfendre, allez voir Hargen Aile-de-bronze, au bastion de l'Honneur, dans la péninsule des Flammes infernales.",,,,,,,,,,,,,,0xFF01FE,
285,,,"Artisan cavalier au bastion Chanteguerre",,,,,,,,,,,,,,0xFF01FE,,,"Comment ça va, $n ?$B$BSi vous voulez devenir artisan cavalier, passez me voir au bastion Chanteguerre dans la toundra Boréenne. Il ne vous en coûtera que 5000 pièces d’or, plus 1000 autres pour l'apprentissage de vol par temps froid, pour le Norfendre.$B$B Si vous voulez une monture volante rapide, Tohfo Sabot-du-ciel en vend pour environ 100 pièces d'or.$B$B- Sabamba$B$BP.S. Si vous ne pouvez venir en Norfendre, rendez visite à Jahubo, à Thrallmar, dans la péninsule des Flammes infernales.",,,,,,,,,,,,,,0xFF01FE,
286,,,"Félicitations !",,,,,,,,,,,,,,0xFF01FE,,,"Au nom de la F.R.A.Gentepression, veuillez accepter nos félicitations pour vos réussites lors de cette saison d'arène.$B$BPour rendre hommage à vos compétences et à votre sauvagerie, nous vous décernons par la présente ce Wyrm de givre du gladiateur implacable. Puisse-t-il vous être utile.",,,,,,,,,,,,,,0xFF01FE,
287,,,"Félicitations !",,,,,,,,,,,,,,0xFF01FE,,,"Au nom de la F.R.A.Gentepression, veuillez accepter nos félicitations pour vos réussites lors de cette saison d'arène.$B$BPour rendre hommage à vos compétences et à votre sauvagerie, nous vous décernons par la présente ce Wyrm de givre du gladiateur courroucé. Puisse-t-il vous être utile.",,,,,,,,,,,,,,0xFF01FE,
288,,,"Opération Gnomeregan",,,,,,,,,,,,,,0xFF01FE,,,"Messire/Ma dame,

En tant que membre de l'Alliance, vous devez vous rendre à Forgefer en toute hâte et vous soumettre à la volonté du Grand Bricoleur Mekkanivelle, roi des gnomes.*

La fin de notre exil approche. L'opération Gnomeregan va commencer !**

*Robavocat 2000 m'informe que je ne possède en fait aucune autorité légale d'aucun type - sur les gnomes ou autre - mais il faut bien admettre que ça en jetait !

**Sérieusement, venez nous aider si vous pouvez. Mille mercis !",,,,,,,,,,,,,,0xFF01FE,
289,,,"La chute de Zalazane",,,,,,,,,,,,,,0xFF01FE,,,"Frangins, frangines,
Au nom de tous les ancêtres, Vol’jin, qu’est le fils de Sen’jin, il appelle à la guerre ! Y a trop longtemps que le traître Zalazane, il se sert de sa magie noire pour profaner nos morts, nous faire croire qu’il est vaincu, et empêcher les Sombrelances de mettre les pieds sur les îles de l’Écho !
Le temps de s’occuper de lui une fois pour toutes, il est venu. Je vais aider Vol’jin à rassembler ses troupes. Rejoignez-moi  à Sen’jin et aidez-nous à faire justice !
Vanira",,,,,,,,,,,,,,0xFF01FE,
290,,,"Félicitations, Vainqueur !",,,,,,,,,,,,,,0xFF01FE,,,"Au nom de la F.R.A.Gentepression, veuillez accepter nos félicitations pour vos réussites lors de cette saison d'arène.$B$BPour rendre hommage à vos compétences et à votre sauvagerie, nous vous décernons par la présente le titre de Vainqueur. Portez-le avec fierté.",,,,,,,,,,,,,,0xFF01FE,
291,,,"Fusée de tourisme X-53",,,,,,,,,,,,,,0xFF01FE,,,"À : $N$B$BDE : Centre spatial de la B.O.U.M.$B$BCONTENU DE LA CAISSE :$B$B- UnE (1) fusée-de-néant X53, modèle de tourisme$B$B- Une (1) clé de contact de fusée$B$B- Un (1) siège éjectable à l'arrière$B$B- Zéro (0) parachute",,,,,,,,,,,,,,0xFF01FE,
