long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
6855,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\DEMONWING\PASSIVEDOODADS\DOORS\HELLFIRE_DW_CELLDOOR.MDX",0,9114,0,9113,0,0,0,0,0,0,-1.5402200222,-5.99237012863,-2.80320000648,4.12677001953,6.54463005066,7.08190011978,0,
6856,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\DEMONWING\PASSIVEDOODADS\SUMMON_DOOR\HELLFIRE_DW_SUMMONDOOR.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
6857,"World\Kalimdor\Durotar\PassiveDoodads\Bushes\DurotarBush02.mdx",0,0,0,0,0,0,0,0,0,0,-2.33065009117,-2.30069994926,-0.109196998179,2.33065009117,2.30069994926,3.67697000504,0,
6858,"World\Azeroth\Stranglethorn\ActiveDoodads\Cages\Cage01.mdx",0,0,0,0,0,0,0,0,0,0,-1.12805998325,-1.19082999229,0.0,1.45665001869,1.26426005363,3.14424991608,0,
6859,"World\Goober\G_FlareAlliance.mdx",0,13337,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
6860,"World\Goober\G_FlareHorde.mdx",0,13336,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
6861,"World\Generic\Human\Passive Doodads\Weapons&Armor\2SidedPickAxe.mdx",0,0,0,0,0,0,0,0,0,0,-0.905786991119,-0.064006999135,-0.41250500083,0.0657460018992,0.0639839991927,0.408769011497,0,
6862,"World\Generic\PassiveDoodads\TugofWar\TugofWar_RedSpiceGeyser.mdx",0,0,0,0,0,0,0,0,0,0,-1.32386004925,-1.36301004887,-2.92057991028,1.20414996147,1.57202994823,1.00550997257,0,
6863,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\DEMONWING\ACTIVEDOODADS\DOORS\HELLFIRE_DW_MAINPRISONENTRY.MDX",0,0,0,0,0,0,0,0,0,0,-16.4002990723,-3.80431008339,-15.6407003403,16.0316009521,2.76202988625,2.97818994522,0,
6864,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\DEMONWING\ACTIVEDOODADS\DOORS\HELLFIRE_DW_PRISONDOOR.MDX",0,0,0,9113,9114,0,0,0,0,0,-1.5402200222,-5.99237012863,-2.88244009018,4.12677001953,6.54463005066,7.08190011978,0,
6865,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\DEMONWING\ACTIVEDOODADS\SUMMON_DOOR\HELLFIRE_DW_SUMMONROOMDOOR.MDX",0,9400,0,9401,9402,0,0,0,0,0,-43.4123001099,-23.1387004852,-22.6944007874,1.75058996677,31.9939002991,23.4298000336,0,
6866,"World\Generic\Gnome\Passive Doodads\Tools\GnomeTool02.mdx",0,0,0,0,0,0,0,0,0,0,-0.320161998272,-0.433308005333,-0.580251991749,0.320161998272,0.43330898881,0.580251991749,0,
6867,"World\Generic\Gnome\Passive Doodads\Tools\GnomeTool05.mdx",0,0,0,0,0,0,0,0,0,0,-0.219824001193,-0.279792994261,0.00152000004891,0.162734001875,0.289588987827,0.140759006143,0,
6868,"World\Generic\Gnome\Passive Doodads\Tools\GnomeTool06.mdx",0,0,0,0,0,0,0,0,0,0,-0.390799999237,-0.217333003879,0.00100299995393,0.403732001781,0.219626992941,0.348403006792,0,
6869,"World\Goober\G_BarrelRed.mdx",0,0,0,0,0,0,9153,0,0,0,-0.404778003693,-0.483613997698,-0.000109000000521,0.454373985529,0.508449971676,0.992063999176,0,
6870,"World\Generic\PassiveDoodads\PostBoxes\PostBoxBloodElf.mdx",0,0,0,0,0,0,0,0,0,0,-0.517974019051,-0.52750402689,0.00448299990967,0.517768979073,0.524019002914,2.41722989082,0,
6871,"World\Generic\PassiveDoodads\TugofWar\TugofWar_DustExtractor.mdx",0,0,0,0,0,0,0,0,0,0,-2.55589008331,-3.11086010933,-0.277272999287,2.40341997147,3.1675798893,6.97584009171,0,
6872,"World\Goober\G_Promotion_Purple.mdx",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
6873,"World\ENVIRONMENT\DOODAD\GENERALDOODADS\PaladinShrine\PaladinShrine.mdx",0,0,0,0,0,0,0,0,0,0,-1.16162002087,-0.690097987652,-0.00822199974209,1.64541995525,0.675005972385,2.49319005013,0,
6874,"World\Kalimdor\Mauradon\PassiveDoodads\CorruptedPlants\MaraudonMuShroomLight01.mdx",0,0,0,0,0,0,0,0,0,0,-30.5121002197,-31.766500473,-0.010766999796,31.4769992828,32.0060005188,83.6257019043,0,
6875,"World\Kalimdor\Mauradon\PassiveDoodads\Mushrooms\MaraudonMushroomSpikey02.mdx",0,0,0,0,0,0,0,0,0,0,-14.2184000015,-15.2479000092,-0.010766999796,15.4470996857,16.8551998138,33.0872993469,0,
6876,"World\Generic\PassiveDoodads\TugofWar\TugofWar_RedSpicePile.mdx",0,0,0,0,0,0,0,0,0,0,-4.03380012512,-4.26191997528,-1.79596996307,3.94863009453,4.26191997528,1.46387994289,0,
6877,"World\Expansion01\Doodads\Silvermyst\Smoke\D_smoke.mdx",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
6878,"World\Lordaeron\Scholomance\PassiveDoodads\Smoke\ScholomanceSmoke01.mdx",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
6879,"World\Kalimdor\Mauradon\PassiveDoodads\Mushrooms\MaraudonShroom01.mdx",0,0,0,0,0,0,0,0,0,0,-8.22675991058,-7.87252998352,-0.010766999796,6.80804014206,7.39319992065,10.3731002808,0,
6880,"World\Kalimdor\Mauradon\PassiveDoodads\CorruptedPlants\MaraudonMushroomLight02.mdx",0,0,0,0,0,0,0,0,0,0,-30.2374000549,-31.766500473,-0.010766999796,31.7516994476,32.0060005188,48.5489006042,0,
6881,"World\Expansion01\Doodads\Generic\Draenei\Crates\DR_Crate_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.469534009695,-0.540243983269,-0.0251070000231,0.468575000763,0.566398978233,0.785425007343,0,
6882,"World\Expansion01\Doodads\Generic\Draenei\Banner\DR_Banner01.mdx",0,0,0,0,0,0,0,0,0,0,-0.0881259962916,-0.465925991535,-0.00211600004695,0.26922300458,0.466780990362,3.40994000435,0,
6883,"World\Expansion01\Doodads\Generic\FishFrenzy\FishFrenzy.mdx",0,0,0,0,0,0,0,0,0,0,-3.87655997276,-3.13214993477,-1.83791005611,2.96352005005,3.15054988861,-0.164673998952,0,
6884,"World\Expansion01\Doodads\Silvermyst\LeafPile\Silvermyst_LeafPile.mdx",0,0,0,0,0,0,0,0,0,0,-1.8809800148,-1.90436005592,-0.169305995107,1.88445997238,1.88679003716,1.14282000065,0,
6885,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\DEMONWING\ACTIVEDOODADS\CRACKS\HELLFIRE_DW_LARGEFLOOR_CRACK_ONOFF.MDX",0,9119,0,0,0,0,0,0,0,0,-17.2849998474,-11.5347003937,-0.00913999974728,-2.35735988617,10.5371999741,19.1359004974,0,
6886,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\DEMONWING\PASSIVEDOODADS\CRACKS\HELLFIRE_DW_LARGEFLOOR_CRACK.MDX",0,0,0,0,0,0,0,0,0,0,-17.2849998474,-11.5347003937,-1.05666995049,-2.35735988617,10.5371999741,17.9657993317,0,
6887,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\DEMONWING\ACTIVEDOODADS\CRACKS\HELLFIRE_DW_SMALLFLOOR_CRACK_ONOFF.MDX",0,9121,0,0,0,0,0,0,0,0,-2.03765010834,-4.60304021835,0.02209799923,2.03765010834,4.60304021835,5.62442016602,0,
6888,"World\Expansion01\Doodads\Generic\BloodElf\Cookpot\BE_cookPot01.mdx",0,0,0,0,0,0,0,0,0,0,-1.12954998016,-0.853679001331,-0.00182500004303,1.00908994675,0.830429017544,1.43034994602,0,
6889,"World\Expansion01\Doodads\Ghostlands\Signpost\BE_Signpost_Sign_Ghostlands.mdx",0,0,0,0,0,0,0,0,0,0,-0.128400996327,0.0,-0.338903993368,0.128400996327,1.25918996334,0.195757001638,0,
6890,"World\Expansion01\Doodads\Generic\Draenei\BlackSmith\DR_Anvil_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.18482995033,-0.868309020996,-0.0150889996439,1.47696995735,0.704311013222,1.08094000816,0,
6891,"World\Goober\G_BookOpenMedium06.mdx",0,12116,0,12118,0,0,0,0,0,0,-0.301393985748,-0.176313996315,-0.0331390015781,0.341078996658,0.194156005979,0.22705000639,0,
6892,"World\Goober\G_BookOpenMedium07.mdx",0,12116,0,12118,0,0,0,0,0,0,-0.301393985748,-0.176313996315,-0.0331390015781,0.341078996658,0.194156005979,0.22705000639,0,
6893,"World\Goober\G_Book01_Black.mdx",0,0,0,12117,12117,0,0,0,0,0,-0.302832007408,-0.224364995956,-0.000392999994801,0.301016002893,0.223320007324,0.128939002752,0,
6894,"World\Goober\G_Book01_Red.mdx",0,0,0,12117,12117,0,0,0,0,0,-0.302832007408,-0.224364995956,-0.000392999994801,0.301016002893,0.223320007324,0.128939002752,0,
6895,"World\Generic\PassiveDoodads\TugofWar\TugofWar_RedDustBag01.mdx",0,0,0,0,0,0,0,0,0,0,-0.543980002403,-0.502726972103,-0.0363489985466,0.658613979816,0.502467989922,0.992268979549,0,
6896,"World\Expansion01\Doodads\HellfireCitadel\Activedoodads\Cube\MagtheradonCube.mdx",0,0,0,0,0,0,0,0,0,0,-0.450367003679,-1.24252998829,0.0420159995556,0.72814399004,1.22820997238,2.38724994659,0,
6897,"World\Expansion01\Doodads\Eversong\Signpost\BE_Signpost_Sign_Eversong.mdx",0,0,0,0,0,0,0,0,0,0,-0.128400996327,0.0,-0.338903993368,0.128400996327,1.25918996334,0.195757001638,0,
6898,"World\Lordaeron\Plagueland\PassiveDoodads\BoneSpikes\BoneSpike_02.mdx",0,0,0,0,0,0,0,0,0,0,-6.90284013748,-1.26969003677,-3.37564992905,4.17328977585,1.2402100563,13.7969999313,0,
6899,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\DEMONWING\ACTIVEDOODADS\SWITCHES\HF_FLOOR_SWITCH.MDX",0,4816,0,0,0,0,4816,0,0,0,-0.251311987638,-0.142459005117,-0.00118699995801,0.565895974636,0.158496007323,1.16428995132,0,
6900,"WORLD\SKILLACTIVATED\TRADESKILLENABLERS\TRADESKILL_ALCHEMYSET_02.MDX",0,0,0,0,0,0,0,0,0,0,-1.60670995712,-1.24001002312,-0.0241480004042,0.345524996519,1.89372003078,3.00535988808,0,
6901,"World\Expansion01\Doodads\Generic\Draenei\Posters\DR_signs_wanted.mdx",0,0,0,0,0,0,0,0,0,0,-0.273234009743,-0.62608897686,-0.454165011644,0.492258012295,0.602189004421,3.77788996696,0,
6902,"World\Expansion01\Doodads\Generic\BloodElf\Posters\BE_Signs_Wanted.mdx",0,0,0,0,0,0,0,0,0,0,-0.219236001372,-0.442494004965,-0.0150969997048,0.201622992754,0.397381991148,2.38822007179,0,
6903,"World\Expansion01\Doodads\Zangar\Mushroom\ZangarMushroomTree08Dead.mdx",0,0,0,0,0,0,0,0,0,0,-12.3074998856,-11.1091003418,-1.71741998196,20.3847007751,22.6280994415,39.2508010864,0,
6904,"World\Generic\Human\Passive Doodads\OilDrums\oildrum01.mdx",0,0,0,0,0,0,0,0,0,0,-0.93744301796,-1.07315003872,-0.00880200043321,0.93744301796,1.15805995464,2.83994007111,0,
6905,"World\Expansion01\Doodads\Generic\BloodElf\DemonCrystals\BE_DemonCrystal_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.958890974522,-2.58808994293,-1.23831999302,1.02948999405,2.6224501133,4.05982017517,0,
6906,"World\wmo\Dungeon\KL_AhnQiraj\40ManEggLayerBoss.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
6907,"World\Generic\Undead\Passive Doodads\MeatWagon\MeatWagon.mdx",0,0,0,0,0,0,0,0,0,0,-3.6388399601,-3.52239990234,-0.087320998311,8.56062030792,3.59434008598,5.88881015778,0,
6908,"World\Goober\G_Book01_Green.mdx",0,0,0,12117,12117,0,0,0,0,0,-0.302832007408,-0.224364995956,-0.000392999994801,0.301016002893,0.223320007324,0.128939002752,0,
6909,"World\Goober\G_Book01_Blue.mdx",0,0,0,12117,12117,0,0,0,0,0,-0.302832007408,-0.224364995956,-0.000392999994801,0.301016002893,0.223320007324,0.128939002752,0,
6910,"World\Expansion01\Doodads\HellfirePeninsula\DarkPortal\Hellfire_DarkPortal_FX.mdx",0,0,0,0,0,0,0,0,0,0,-67.3161010742,-82.0384979248,20.0373001099,-4.53580999374,80.570098877,182.270004272,0,
6911,"World\Expansion01\Doodads\Zangar\FloatingSpore\ZangarMarsh_floatingSpore01.mdx",0,0,0,0,0,0,0,0,0,0,-1.13733994961,-1.14455997944,0.00699499994516,0.895848989487,0.869427978992,2.17107009888,0,
6912,"World\Generic\NightElf\Passive Doodads\Furniture\ElvenStoneStool01.mdx",0,0,0,0,0,0,0,0,0,0,-1.00829005241,-0.765690982342,-0.0134030003101,0.596356987953,0.825949013233,0.743704020977,0,
6913,"World\Generic\NightElf\Passive Doodads\Lanterns\NightElfLantern02.mdx",10938,0,0,0,0,0,0,0,0,0,-2.11466002464,-4.22985982895,-1.58691000938,1.6740000248,4.39919996262,7.03657007217,0,
6914,"World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune01.mdx",0,0,0,0,0,0,0,0,0,0,-1.30055999756,-2.25478005409,-0.191210001707,2.81815004349,2.70696997643,2.60790991783,0,
6915,"World\Expansion01\Doodads\Generic\Naga\Ark\NA_Ark.mdx",0,0,0,0,0,0,0,0,0,0,-1.02513003349,-2.7729101181,-0.200672000647,1.07327997684,2.7816400528,1.85475003719,0,
6916,"World\Expansion01\Doodads\Generic\BloodElf\Tables\BE_table_small01.mdx",0,0,0,0,0,0,0,0,0,0,-0.552437007427,-0.679261982441,-0.012140000239,0.769689023495,0.625442028046,0.876318991184,0,
6917,"World\Expansion01\Doodads\HellfirePeninsula\lamppost\DR_Signpost_Sign_ancient.mdx",0,0,0,0,0,0,0,0,0,0,-0.0219299998134,-0.126129001379,-0.361532986164,1.43370997906,0.126766994596,0.282568991184,0,
6918,"World\Expansion01\Doodads\Bloodmyst\Crystals\BloodmystCrystalSmall03_Corrupted.mdx",0,0,0,0,0,0,0,0,0,0,-1.19707000256,-1.89902997017,-1.30404996872,1.50127995014,1.82492005825,5.64821004868,0,
6919,"World\Expansion01\Doodads\Zangar\Mushroom\ZangarMushroom01.mdx",0,0,0,0,0,0,0,0,0,0,-2.04053997993,-1.48721003532,-0.275505006313,1.60897994041,1.69947004318,4.21875,0,
6920,"World\Expansion01\Doodads\Zangar\FloatingSpore\ZM_Big_spore_03.mdx",0,0,0,0,0,0,0,0,0,0,-3.43826007843,-2.16636991501,-0.395265996456,4.10221004486,5.44464015961,13.1837997437,0,
6921,"World\Kalimdor\Mauradon\PassiveDoodads\Spores\MaraudonSpore01.mdx",0,0,0,0,0,0,0,0,0,0,-8.51389980316,-8.46251964569,-0.0104919997975,8.47504997253,8.5277299881,2.90962004662,0,
6922,"World\Expansion01\Doodads\Zangar\FloatingSpore\ZangarMarsh_floatingSpore02.mdx",0,0,0,0,0,0,0,0,0,0,-10.0669002533,-3.93511009216,-0.0702380016446,0.487089008093,3.85104990005,10.1070995331,0,
6923,"World\Kalimdor\Mauradon\PassiveDoodads\SporeLight\SporeLight01.mdx",0,0,0,0,0,0,0,0,0,0,-0.758912026882,-1.2919100523,-0.0288890004158,0.74260699749,1.18245995045,3.98100996017,0,
6924,"World\Expansion01\Doodads\TheExodar\Passivedoodads\Naaru_core\Exodar_NaruCore_FX.mdx",0,0,0,0,0,0,0,0,0,0,-57.4115982056,-51.2728004456,-197.270996094,13.4841003418,19.4629001617,195.863006592,0,
6925,"World\Expansion01\Doodads\ZulAman\Statues\EagleStatue01.mdx",0,0,0,0,0,0,0,0,0,0,-1.25258994102,-1.27379000187,-0.0710489973426,0.962767004967,1.27379000187,3.16436004639,0,
6926,"World\Azeroth\Karazahn\PassiveDoodads\Rubble\KarazahnRockRubble01.mdx",0,0,0,0,0,0,0,0,0,0,-1.16262996197,-1.26227998734,-0.0108960000798,1.50652003288,1.11963999271,0.858247995377,0,
6927,"World\Expansion01\Doodads\Bloodmyst\BE_Portal\Bloodmyst_BE_Portal.mdx",0,0,0,0,0,0,0,0,0,0,0.0,-2.82699990273,0.565448999405,0.0,2.72854995728,6.12100982666,0,
6928,"World\Expansion01\Doodads\Ghostlands\Skulls\Swath_Skull.mdx",0,0,0,0,0,0,0,0,0,0,-0.132127001882,-0.151669993997,-0.0335379987955,0.142018005252,0.11488699913,0.188035994768,0,
6929,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SMOKESTACK\SMOKESTACK.MDX",0,0,0,0,0,0,0,0,0,0,-9.73091030121,-9.24069976807,-0.140127003193,8.07849979401,12.6396999359,30.1464004517,0,
6930,"World\Generic\Human\Passive Doodads\Books\BookMediumOpen03.mdx",0,0,0,0,0,0,0,0,0,0,-0.325010985136,-0.451581001282,0.000335999997333,0.317456007004,0.450960993767,0.129495993257,0,
6931,"World\Kalimdor\Ashenvale\PassiveDoodads\Shrines\NEShrineSatyr.mdx",0,0,0,0,0,0,0,0,0,0,-7.3324098587,-7.49940013885,-2.3432199955,7.53563022614,7.48789978027,24.3913002014,0,
6932,"WORLD\EXPANSION01\DOODADS\THEEXODAR\PASSIVEDOODADS\SIGNS\EXODAR_CHEESE_SIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.692721009254,-0.694445014,-0.694444000721,0.692672014236,0.694445014,0.694444000721,0,
6933,"WORLD\EXPANSION01\DOODADS\THEEXODAR\PASSIVEDOODADS\SIGNS\EXODAR_HUNTER_SIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.692721009254,-0.694445014,-0.694444000721,0.692672014236,0.694445014,0.694444000721,0,
6934,"WORLD\EXPANSION01\DOODADS\THEEXODAR\PASSIVEDOODADS\SIGNS\EXODAR_INN_SIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.692721009254,-0.694445014,-0.694444000721,0.692672014236,0.694445014,0.694444000721,0,
6935,"WORLD\EXPANSION01\DOODADS\THEEXODAR\PASSIVEDOODADS\SIGNS\EXODAR_WARRIOR_SIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.692721009254,-0.694445014,-0.694444000721,0.692672014236,0.694445014,0.694444000721,0,
6936,"WORLD\EXPANSION01\DOODADS\THEEXODAR\PASSIVEDOODADS\SIGNS\EXODAR_SMITH_SIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.692721009254,-0.694445014,-0.694444000721,0.692672014236,0.694445014,0.694444000721,0,
6937,"WORLD\EXPANSION01\DOODADS\THEEXODAR\PASSIVEDOODADS\SIGNS\EXODAR_HERBALISM_SIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.692721009254,-0.694445014,-0.694444000721,0.692672014236,0.694445014,0.694444000721,0,
6938,"World\Generic\Human\Passive Doodads\GryphonRoost\GryphonRoost01.mdx",0,0,0,0,0,0,0,0,0,0,-2.89208006859,-1.90140998363,-0.000600000028498,1.77910995483,1.84915995598,2.88298010826,0,
6939,"World\Generic\Orc\Passive Doodads\WyvernRoost\WyvernRoost01.mdx",0,0,0,0,0,0,0,0,0,0,-2.15969991684,-1.80048000813,-0.0828419998288,1.12077999115,1.75809001923,4.53259992599,0,
6940,"World\Expansion01\Doodads\Zangar\Logs\ZangarLog01.mdx",0,0,0,0,0,0,0,0,0,0,-6.94885015488,-3.78389000893,-0.358146995306,9.09018039703,4.01689004898,5.47933006287,0,
6941,"World\Expansion01\Doodads\Zangar\Mushroom\ZangarFallenShroom01.mdx",0,0,0,0,0,0,0,0,0,0,-18.6709003448,-19.1313991547,-6.95663022995,18.0125999451,20.3640003204,24.266500473,0,
6942,"World\Generic\Tauren\Passive Doodads\TaurenRugs\TaurenRug03.mdx",0,0,0,0,0,0,0,0,0,0,-1.34465003014,-0.873696982861,0.0104229999706,1.34228003025,0.918887019157,0.0497660003603,0,
6943,"World\Expansion01\Doodads\Nagrand\DiamondMount\DiamondMountain_Bit.mdx",0,0,0,0,0,0,0,0,0,0,-10.6184997559,-12.5043001175,-4.82042980194,10.6185998917,12.5044002533,4.82042980194,0,
6944,"World\Expansion01\Doodads\Generic\AncientOrc\Banners\AO_Banner01.mdx",0,0,0,0,0,0,0,0,0,0,-2.03297996521,-2.72799992561,-1.0640399456,-0.0793669968843,2.83668994904,8.80634021759,0,
6945,"World\SkillActivated\TradeskillNodes\Bush_Manathistle.mdx",0,0,0,0,0,0,0,0,0,0,-0.586084008217,-0.610284984112,-0.139689996839,0.636530995369,0.599714994431,1.98010003567,0,
6946,"World\SkillActivated\TradeskillNodes\Bush_NightmareVine.mdx",0,0,0,0,0,0,0,0,0,0,-0.668076992035,-0.471590995789,-0.0644479990005,0.47436401248,0.935470998287,1.49451005459,0,
6947,"World\SkillActivated\TradeskillNodes\Bush_Netherbloom.mdx",0,0,0,0,0,0,0,0,0,0,-0.400655001402,-0.133794993162,-0.274645000696,0.991775989532,2.04480004311,2.19619989395,0,
6948,"World\SkillActivated\TradeskillNodes\Bush_Dreamingglory.mdx",0,0,0,0,0,0,0,0,0,0,-0.639742016792,-0.71686398983,-0.217012003064,0.475156992674,0.678921997547,1.61781001091,0,
6949,"World\SkillActivated\TradeskillNodes\Bush_Ragveil.mdx",0,0,0,0,0,0,0,0,0,0,-0.310261011124,-0.561585009098,-0.221463993192,0.306762009859,0.922955989838,1.83824002743,0,
6950,"World\Generic\PassiveDoodads\TugofWar\GryphonRoost_Ruined.mdx",0,0,0,0,0,0,0,0,0,0,-1.83387994766,-2.14072990417,-0.0140639999881,2.16509008408,2.22129011154,2.27863001823,0,
6951,"World\Generic\Tauren\Passive Doodads\Totems\Burned_Totem02.mdx",0,0,0,0,0,0,0,0,0,0,-2.63755989075,-3.77399992943,-0.0337929986417,2.63755989075,3.77400994301,21.1014003754,0,
6952,"World\KhazModan\Wetlands\PassiveDoodads\WetlandsWagons\WetlandsWagon03.mdx",0,0,0,0,0,0,0,0,0,0,-4.4388999939,-4.17342996597,-1.45945000648,8.40379047394,4.98158979416,4.27449989319,0,
6953,"World\Expansion01\Doodads\Zangar\Signposts\ZangarSignpostpointer01.mdx",0,0,0,0,0,0,0,0,0,0,-3.58054995537,-0.383491009474,-0.448437005281,0.0338560007513,0.11473300308,0.661630988121,0,
6954,"WORLD\GENERIC\BLOODELF\PASSIVE DOODADS\BE_SIGNPOSTSIGN_WOOD_01.MDX",0,0,0,0,0,0,0,0,0,0,-0.215268999338,-0.842673003674,-0.312999010086,0.216683000326,0.523129999638,0.274518013,0,
6955,"World\Generic\ActiveDoodads\SpellPortals\MagePortal_Exodar.mdx",0,0,9869,0,0,0,0,0,0,0,0.0,-1.56140995026,0.175986006856,0.0,1.56140995026,3.64843010902,0,
6956,"World\Generic\ActiveDoodads\SpellPortals\MagePortal_Silvermoon.mdx",0,0,9869,0,0,0,0,0,0,0,0.0,-1.56140995026,0.188985005021,0.0,1.56140995026,3.66142988205,0,
6957,"World\Generic\Orc\Passive Doodads\Banners\OgreBannerTiger.mdx",0,0,0,0,0,0,0,0,0,0,-0.235694006085,-0.653896987438,0.000437000009697,1.13911998272,0.616340994835,3.49217009544,0,
6958,"World\Expansion01\Doodads\Generic\ShadowCouncil\Banners\ShadowCouncil_Banner02.mdx",0,0,0,0,0,0,0,0,0,0,-0.583431005478,-1.90372002125,-0.246757000685,0.599876999855,1.89411997795,7.84324979782,0,
6959,"World\Generic\PassiveDoodads\WeaponCrates\WeaponCrateHordeAxe.mdx",0,0,0,0,0,0,0,0,0,0,-0.997448027134,-0.862016022205,-0.00308099994436,0.986349999905,0.876694977283,0.642252027988,0,
6960,"World\Expansion01\Doodads\HellfireCitadel\Passivedoodads\Banners\Hellfire_banner_TypeWide.mdx",0,0,0,0,0,0,0,0,0,0,-0.953252971172,-1.57148003578,-1.32205998898,1.02471995354,1.57148003578,1.28701996803,0,
6961,"World\Azeroth\Karazahn\PassiveDoodads\BrokenCart\KN_BrokenCart02.mdx",0,0,0,0,0,0,0,0,0,0,-2.54386997223,-1.527099967,-0.122698999941,2.89161992073,2.06485009193,2.81077003479,0,
6962,"World\Generic\PassiveDoodads\Feathers\FeatherBigRed.mdx",0,0,0,0,0,0,0,0,0,0,-0.399199992418,-0.0995019972324,0.00133999995887,0.432819992304,0.0933160036802,0.131953001022,0,
6963,"World\Generic\Human\Passive Doodads\Sacks\SackHerbsStack02.mdx",0,0,0,0,0,0,0,0,0,0,-0.968882977962,-1.04228997231,-0.0417199991643,0.894187986851,1.11440002918,1.1497900486,0,
6964,"World\Expansion01\Doodads\Generic\Arakkoa\CrystalBall\AK_CrystalBall01.mdx",0,0,0,0,0,0,0,0,0,0,-0.394867002964,-0.448296010494,-0.0137759996578,0.392432004213,0.388056010008,1.61544001102,0,
6965,"World\Lordaeron\Plagueland\ActiveDoodads\PVPFlags\EPL_PVPFlags_NorthFort.mdx",0,0,0,0,0,0,9988,9870,9989,0,-44.8891983032,-37.4394989014,-21.5505008698,44.8143005371,37.253200531,38.8596000671,0,
6966,"World\SkillActivated\TradeskillNodes\Bush_Flamecap.mdx",0,0,0,0,0,0,0,0,0,0,-0.272852003574,-0.728531002998,-0.069917999208,0.567003011703,0.395671010017,1.62503004074,0,
6967,"World\SkillActivated\TradeskillNodes\Bush_AncientLichen.mdx",0,0,0,0,0,0,0,0,0,0,-0.605881989002,-0.71698898077,-0.243366003036,0.67666298151,0.988795995712,0.794710993767,0,
6968,"World\SkillActivated\TradeskillNodes\Bush_Felweed.mdx",0,0,0,0,0,0,0,0,0,0,-0.929525971413,-0.850836992264,-0.17788900435,0.860746979713,0.936120986938,1.69307005405,0,
6969,"World\SkillActivated\TradeskillNodes\Bush_Terrocone.mdx",0,0,0,0,0,0,0,0,0,0,-0.545682013035,-1.13842999935,-0.552384972572,0.65442699194,0.973917007446,1.57897996902,0,
6970,"World\Expansion01\Doodads\Terokkar\PineCone\TerokkarPineCone.mdx",0,0,0,0,0,0,0,0,0,0,-0.70408898592,-0.620782971382,-0.134228006005,0.65767198801,0.622189998627,0.590131998062,0,
6971,"World\Expansion01\Doodads\Generic\Draenei\Fountian\DR_fountian_ruined.mdx",0,0,0,0,0,0,0,0,0,0,-3.1661798954,-2.92527008057,-0.0760369971395,2.36335992813,3.18004989624,4.00167989731,0,
6972,"World\Expansion01\Doodads\Generic\Ogre\Fires\OM_Campfire_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.0883500576,-1.02026998997,-0.0746790021658,0.980611979961,1.05153000355,1.73668003082,0,
6973,"World\Expansion01\Doodads\Zangar\FloatingSpore\ZM_Big_Spore_Anim_03.mdx",0,0,0,0,0,0,0,0,0,0,-4.25207996368,-1.98283004761,-0.16491599381,4.54078006744,6.8481798172,13.3378000259,0,
6974,"World\Expansion01\Doodads\Generic\Draenei\Lanterns\DR_Lantern_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.22770999372,-0.740032970905,-0.55201202631,0.222567006946,0.732087016106,0.920108020306,0,
6975,"WORLD\EXPANSION01\DOODADS\GENERIC\BLOODELF\CHAIRS\BE_CHAIR02.MDX",0,0,0,0,0,0,0,0,0,0,-0.978954017162,-0.694067001343,-0.0333959981799,0.24896299839,0.679045975208,2.45918011665,0,
