long,long,str,long,float,long,long,float,float,float,None,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,
2515,0,"Creature\CrawlerElite\CrawlerElite.mdx",1,1.0,2,-1,0.0,0.0,1.0,,0,0,2359,0.611100018024,2.03099989891,0.0,-1.52213001251,-1.06746995449,-0.0074359998107,0.967814028263,1.07729005814,3.12440991402,1.0,1.0,0.0,0.0,0.0,
2516,0,"Creature\NetherDrake\NetherDrakeElite.mdx",2,1.0,3,5,32.0,24.0,1.0,,0,0,2300,0.611100018024,2.03099989891,2.93089008331,-7.76913022995,-2.98295998573,-0.402444005013,3.67636990547,2.76456999779,3.89982008934,0.40000000596,1.60000002384,0.0,0.0,0.0,
2517,1,"Creature\CrateCreature\CrateCreature.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2360,0.766600012779,0.444400012493,0.0,-0.382476001978,-0.407537996769,0.0024600001052,0.38491499424,0.412696003914,0.506164014339,1.0,1.0,0.0,0.0,0.0,
2518,0,"Creature\Egg\EggCreature.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,1308,0.611100018024,2.03099989891,0.0,-0.497435003519,-0.522458970547,0.00344099989161,0.538978993893,0.495050013065,1.42191004753,1.0,1.0,0.0,0.0,0.0,
2519,0,"Creature\DragonDarkshade\DragonDarkShade.mdx",3,1.0,3,5,30.0,20.0,3.0,,2,12,191,0.611100018024,2.03099989891,8.13903045654,-20.1460990906,-9.71094036102,-0.69438201189,9.73264026642,9.7673997879,13.7582998276,1.0,1.0,0.0,0.0,0.0,
2520,9,"Creature\DragonWhelpDarkshade\DragonWhelpdarkshade.mdx",0,1.0,3,-1,18.0,12.0,1.0,,0,0,2203,0.611100018024,2.03099989891,0.0,-0.752445995808,-0.94352799654,0.979083001614,0.637077987194,0.96622300148,3.19061994553,1.0,1.0,0.0,0.0,0.0,
2521,0,"Creature\DragonFootSoldierDarkshade\DragonFootSoldierDarkshade.mdx",1,1.0,3,1,18.0,12.0,1.0,,0,10,1808,0.611100018024,2.03099989891,0.0,-2.91750001907,-1.5988099575,0.00309400004335,1.90154004097,3.23064994812,4.36889982224,1.0,1.0,0.0,0.0,0.0,
2522,0,"Creature\FelBeastShadowmoon\felbeastshadowmoon.mdx",2,1.0,3,1,18.0,12.0,1.0,,0,0,2362,0.611100018024,2.03099989891,0.0,-4.19112014771,-2.34443998337,-0.0243229996413,3.6191599369,2.32942008972,4.3511800766,1.0,1.0,0.0,0.0,0.0,
2523,0,"Creature\OrcFemaleKidBrown\OrcFemaleKidBrown.mdx",0,1.0,-1,4,0.0,0.0,0.0,,0,0,2363,0.611100018024,2.03099989891,0.0,-0.211922004819,-0.217639997602,-0.00220700004138,0.126756995916,0.209875002503,1.16330003738,1.0,1.0,0.0,0.0,0.0,
2524,0,"Creature\OrcMaleKidBrown\OrcMaleKidBrown.mdx",0,1.0,-1,4,0.0,0.0,0.0,,0,0,2364,0.611100018024,2.03099989891,0.0,-0.173820003867,-0.254723012447,0.00504599977285,0.180886998773,0.256343990564,1.37557995319,1.0,1.0,0.0,0.0,0.0,
2525,0,"Creature\OrcMaleKidBrown\OrcMaleKidBrown.mdx",0,1.0,-1,4,0.0,0.0,0.0,,0,0,2364,0.611100018024,2.03099989891,0.0,-0.173820003867,-0.254723012447,0.00504599977285,0.180886998773,0.256343990564,1.37557995319,1.0,1.0,0.0,0.0,0.0,
2526,0,"Creature\OrcFemaleKidBrown\OrcFemaleKidBrown.mdx",0,1.0,-1,4,0.0,0.0,0.0,,0,0,2363,0.611100018024,2.03099989891,0.0,-0.211922004819,-0.217639997602,-0.00220700004138,0.126756995916,0.209875002503,1.16330003738,1.0,1.0,0.0,0.0,0.0,
2527,0,"Creature\Dragon\Taerar_q.mdx",4,1.0,4,5,30.0,20.0,3.0,,0,0,2092,0.611100018024,2.03099989891,8.13903045654,-20.1460990906,-9.71094036102,-0.69438201189,9.81606006622,9.7673997879,13.7582998276,1.0,1.0,0.0,0.0,0.0,
2528,0,"Creature\BoneWorm\Boneworm.mdx",2,1.0,-1,4,18.0,12.0,1.0,,0,0,2365,0.611100018024,2.03099989891,0.0,-1.30589997768,-1.69393002987,-1.12284994125,1.0553599596,1.59430003166,4.272960186,0.129999995232,1.0,0.0,0.0,0.0,
2529,0,"Creature\Maiev\Maiev.mdx",0,1.0,1,4,0.0,0.0,0.0,,0,0,2384,0.611100018024,2.03099989891,1.25788998604,-0.762435019016,-0.843533992767,-0.276131987572,0.479932010174,0.737128973007,1.96555995941,1.0,1.0,0.0,0.0,0.0,
2530,0,"Creature\FELREAVER\FelReaver.mdx",3,1.5,-1,-1,18.0,12.0,1.0,,2,12,2159,0.611100018024,2.03099989891,0.0,-8.98040962219,-7.70656013489,-0.0185090005398,4.62451982498,7.7054400444,21.4151992798,1.0,1.0,0.0,0.0,0.0,
2531,0,"Creature\Akama\Akama.mdx",1,1.0,-1,4,18.0,12.0,1.0,,0,0,2385,0.611100018024,2.03099989891,0.0,-1.07132995129,-0.809881985188,-0.00382300000638,0.595130980015,0.803092002869,2.22905993462,1.0,1.0,0.0,0.0,0.0,
2532,0,"Creature\NetherDrakonid\NetherDrakonid.mdx",2,1.0,4,5,0.0,0.0,0.0,,0,0,2386,0.611100018024,2.03099989891,0.0,-2.91750001907,-1.5988099575,0.00309400004335,1.90154004097,3.23064994812,4.35348987579,1.0,1.0,0.0,0.0,0.0,
2533,0,"Creature\NetherDrakonidBoss\NetherDrakonidBoss.mdx",2,1.0,3,5,0.0,0.0,0.0,,1,10,2387,0.611100018024,2.03099989891,0.0,-2.91750001907,-1.72861003876,0.00309400004335,2.0303299427,3.23064994812,4.7896399498,1.0,1.0,0.0,0.0,0.0,
2534,0,"Creature\Voidlord\VoidLord.mdx",3,1.0,-1,-1,18.0,12.0,1.0,,0,0,2388,0.611100018024,2.03099989891,0.0,-1.16551995277,-1.38867998123,0.0814210027456,1.01510000229,1.41070997715,3.66544008255,1.0,1.0,0.0,0.0,0.0,
2535,0,"Creature\Athissa\Athissa.mdx",1,1.0,3,-1,18.0,12.0,1.0,,0,0,2389,0.611100018024,2.03099989891,0.0,-1.80627000332,-1.11058998108,-0.020101999864,0.646371006966,1.06507003307,2.35276007652,1.0,1.0,0.0,0.0,0.0,
2536,0,"Creature\WaterBubbleCreature\WaterBubbleCreature.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2390,0.611100018024,2.03099989891,0.0,-1.94444000721,-1.94444000721,0.198140993714,1.94444000721,1.94444000721,4.08702993393,1.0,1.0,0.0,0.0,0.0,
2537,0,"Creature\CRATECREATURE\CrateCreatureBasic.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2391,0.766600012779,0.444400012493,0.0,-0.382476001978,-0.407537996769,0.0024600001052,0.38491499424,0.412696003914,0.506164014339,1.0,1.0,0.0,0.0,0.0,
2538,0,"Creature\Diemetradon\Diemetradon.mdx",2,1.0,3,7,18.0,12.0,1.0,,0,0,1068,0.694400012493,2.08299994469,0.0,-6.50550985336,-3.43169999123,-0.400213003159,3.36541008949,3.50670003891,4.12704992294,1.0,1.0,0.0,0.0,0.0,
2539,0,"Creature\FelBeastShadowmoon\felbeastshadowmoon.mdx",2,1.0,3,1,18.0,12.0,1.0,,0,0,2362,0.611100018024,2.03099989891,0.0,-4.19112014771,-2.34443998337,-0.0243229996413,3.6191599369,2.32942008972,4.3511800766,1.0,1.0,0.0,0.0,0.0,
2540,0,"Creature\StormCrowDruid\StormCrowDruid.mdx",1,1.0,3,5,18.0,12.0,1.0,,0,0,2392,0.611100018024,2.03099989891,0.0,-1.70490002632,-3.40194988251,0.470901012421,2.25262999535,3.43544006348,4.46283006668,1.0,1.0,0.0,0.0,0.0,
2541,0,"Creature\StormCrowDruid\StormCrowDruid.mdx",1,1.0,3,5,18.0,12.0,1.0,,0,0,390,0.611100018024,2.03099989891,0.0,-1.70490002632,-3.40194988251,0.470901012421,2.25262999535,3.43544006348,4.46283006668,1.0,1.0,0.0,0.0,0.0,
2542,0,"Creature\EtherialRobe\EtherialRobe.mdx",1,1.0,-1,1,18.0,12.0,1.0,,0,0,2393,0.611100018024,2.03099989891,0.0,-0.895327985287,-0.838310003281,-0.104185000062,0.401053994894,0.904798984528,2.58054995537,1.0,1.0,0.0,0.0,0.0,
2543,0,"Creature\Rexxar\Rexxar.mdx",1,1.0,-1,1,18.0,12.0,1.0,,0,0,2394,0.611100018024,2.03099989891,0.0,-0.639194011688,-0.889505982399,-0.000199000001885,0.60755199194,0.764931023121,2.23218989372,1.0,1.0,0.0,0.0,0.0,
2544,0,"Creature\Dragon\Taerar.mdx",2,1.0,-1,5,0.0,0.0,0.0,,0,0,2092,0.611100018024,2.03099989891,8.13903045654,-20.1460990906,-9.71094036102,-0.69438201189,9.81606006622,9.7673997879,13.7582998276,1.0,1.0,0.0,0.0,0.0,
2546,0,"Creature\FROSTWURM\FrostWurm_NoFrost.mdx",4,1.0,-1,5,0.0,0.0,0.0,,0,0,2129,0.611100018024,2.03099989891,0.0,-18.7611999512,-10.519900322,-0.412550002337,10.0506000519,10.5899000168,13.752699852,1.0,1.0,0.0,0.0,0.0,
2548,0,"Creature\Illidan\Illidan.mdx",2,1.0,1,6,18.0,12.0,1.0,,0,0,2397,0.611100018024,2.03099989891,0.0,-5.47341012955,-4.26163005829,-0.0180750004947,1.21747004986,5.66018009186,7.0338101387,1.0,1.0,0.0,0.0,0.0,
2549,3,"Creature\WellofSouls\WellofSouls.mdx",3,1.0,-1,-1,0.0,0.0,0.0,,0,0,2398,0.611100018024,2.03099989891,0.0,-25.5669994354,-37.3119010925,-1.79127001762,11.130399704,37.6068992615,38.0979003906,1.0,1.0,0.0,0.0,0.0,
2550,0,"Creature\netherray\NetherRay.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2337,0.611100018024,2.03099989891,0.0,-4.66891002655,-2.10587000847,-0.0964590013027,1.89089000225,2.08448004723,4.24454021454,0.5,1.0,0.0,0.0,0.0,
2551,0,"Creature\RidingNetherRay\RidingNetherRay.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2399,0.611100018024,2.03099989891,2.57690000534,-4.52953004837,-2.47027993202,-0.327986985445,2.03925991058,2.33744001389,4.6885099411,1.0,1.0,0.0,0.0,0.0,
2552,1,"Creature\RidingNetherRay\RidingNetherRay.mdx",1,1.0,1,-1,18.0,12.0,1.0,,0,0,2399,0.611100018024,2.03099989891,2.57690000534,-4.52953004837,-2.47027993202,-0.327986985445,2.03925991058,2.33744001389,4.6885099411,1.0,1.0,0.0,0.0,0.0,
2553,0,"Creature\BasiliskOutland\Basilisk_Outland.mdx",2,1.0,-1,-1,18.0,12.0,1.0,,0,0,2172,0.694400012493,2.08299994469,0.0,-6.11823987961,-3.00923991203,-0.205840006471,2.65626001358,3.08227992058,2.50480008125,1.0,1.0,0.0,0.0,0.0,
2554,0,"Creature\RockFlayer\RockFlayerCrystal.mdx",2,1.0,-1,-1,18.0,12.0,1.0,,0,0,2400,0.611100018024,2.03099989891,0.0,-1.80777001381,-1.17974996567,-0.609013020992,1.56089997292,1.88469994068,2.48305988312,1.0,1.0,0.0,0.0,0.0,
2555,0,"Creature\NagaLordMale\NagaLordMale.mdx",2,1.0,2,-1,18.0,12.0,1.0,,0,0,2401,0.611100018024,2.03099989891,0.0,-1.70770001411,-1.03257000446,-0.144804999232,0.784632980824,0.953508019447,3.30403995514,1.0,1.0,0.0,0.0,0.0,
2556,0,"Creature\Serpent\SerpentRuby.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2402,0.611100018024,2.03099989891,0.0,-4.04094982147,-1.54771995544,-0.0293359998614,1.42651998997,1.52126002312,3.44727993011,1.0,1.0,0.0,0.0,0.0,
2557,3,"Creature\Iceberg\Iceberg.mdx",1,1.0,-1,-1,18.0,12.0,1.0,,0,0,2403,0.611100018024,2.03099989891,0.0,-0.737758994102,-1.06544995308,-0.343501001596,0.737757980824,1.17460000515,0.160768002272,1.0,1.0,0.0,0.0,0.0,
2558,0,"Creature\AbyssalIllidan\Abyssal_Illidan.mdx",2,1.0,3,4,18.0,12.0,1.0,,0,0,2421,0.611100018024,2.03099989891,0.0,-1.29738998413,-2.59769010544,0.0559430010617,0.792623996735,2.53519010544,4.20405006409,1.0,1.0,0.0,0.0,0.0,
2559,0,"Creature\DruidFlightForm\DruidFlightForm.mdx",1,1.0,3,5,18.0,12.0,1.0,,0,0,390,0.611100018024,2.03099989891,0.0,-1.9328700304,-3.48084998131,0.444903999567,2.22789001465,3.51479005814,4.49045991898,1.0,1.0,0.0,0.0,0.0,
2560,0,"Creature\DruidFlightForm\DruidFlightForm.mdx",0,1.0,3,5,18.0,12.0,1.0,,0,0,2392,0.611100018024,2.03099989891,0.0,-1.95429003239,-3.48042011261,0.341441005468,2.21058011055,3.51440000534,4.48286008835,1.0,1.0,0.0,0.0,0.0,
2561,0,"Creature\HaremMatron\HaremMatron.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2422,0.611100018024,2.03099989891,0.0,-0.785364985466,-2.59132003784,-0.0219490006566,1.7538100481,2.70104002953,5.05923986435,0.00999999977648,1.0,0.0,0.0,0.0,
2562,0,"Creature\FelOrcWarlord\FelOrcWarlord.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2423,0.611100018024,2.03099989891,0.0,-0.725226998329,-0.969810009003,-0.000199000001885,0.748649001122,0.970588982105,2.59997010231,0.10000000149,1.0,0.0,0.0,0.0,
2563,0,"Creature\DragonFootSoldier\DragonFootSoldier.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,1808,0.611100018024,2.03099989891,0.0,-2.91750001907,-1.5988099575,0.00309400004335,1.90154004097,3.23064994812,4.36889982224,0.10000000149,1.0,0.0,0.0,0.0,
2564,0,"Creature\NagaLordMale\NagaLordMale.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2401,0.611100018024,2.03099989891,0.0,-1.70770001411,-1.03257000446,-0.144804999232,0.784632980824,0.953508019447,3.30403995514,0.10000000149,1.0,0.0,0.0,0.0,
2565,0,"Creature\HaremMatron\HaremMatron.mdx",2,1.0,1,1,18.0,12.0,1.0,,0,0,2424,0.611100018024,2.03099989891,0.0,-0.785364985466,-2.59132003784,-0.0219490006566,1.7538100481,2.70104002953,5.05923986435,1.0,1.0,0.0,0.0,0.0,
2566,0,"Creature\FelOrcWarlord\FelOrcWarlord.mdx",2,1.0,1,1,18.0,12.0,1.0,,0,0,2425,0.611100018024,2.03099989891,0.0,-0.725226998329,-0.969810009003,-0.000199000001885,0.748649001122,0.970588982105,2.59997010231,1.0,1.0,0.0,0.0,0.0,
2567,0,"Creature\TeronGorefiend\TeronGorefiend.mdx",1,1.0,3,-1,0.0,0.0,0.0,,0,0,2426,0.611100018024,2.03099989891,1.03618001938,-0.726933002472,-0.556289970875,-0.00195800000802,0.319045990705,0.570472002029,2.17530989647,0.10000000149,1.0,0.0,0.0,0.0,
2568,0,"Creature\TeronGorefiend_Mounted\TeronGorefiend_Mounted.mdx",1,1.0,3,-1,0.0,0.0,0.0,,0,0,2427,0.611100018024,2.03099989891,0.973869979382,-1.88850998878,-0.934682011604,-0.00279500009492,1.95665001869,0.935913026333,3.44445991516,0.10000000149,1.0,0.0,0.0,0.0,
2569,0,"Creature\QUESTOBJECTS\Creature_BurningAsh.mdx",1,1.0,2,-1,18.0,12.0,1.0,,0,0,2428,0.611100018024,2.03099989891,0.0,-0.976472020149,-1.01335000992,-0.0904539972544,0.982795000076,1.00334000587,1.4579000473,1.0,1.0,0.0,0.0,0.0,
2570,0,"Creature\Illidan\IllidanDark.mdx",2,1.0,1,6,18.0,12.0,1.0,,0,0,2443,0.611100018024,2.03099989891,0.0,-5.47341012955,-4.26162004471,-0.0180750004947,1.21747004986,5.66017007828,7.03380012512,1.0,1.0,0.0,0.0,0.0,
2571,0,"Creature\AbyssalIllidan\Abyssal_Illidan.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2421,0.611100018024,2.03099989891,0.0,-1.29738998413,-2.59769010544,0.0559430010617,0.792623996735,2.53519010544,4.20405006409,1.0,1.0,0.0,0.0,0.0,
2572,3,"Creature\FelCannon\FelCannon_02.mdx",1,1.0,3,-1,18.0,12.0,1.0,,0,0,2444,0.611100018024,2.03099989891,0.0,-3.69617009163,-2.61329007149,-0.972196996212,3.45166993141,2.60198998451,6.56710004807,1.0,1.0,0.0,0.0,0.0,
2573,0,"Creature\Gorilla\gorillapet.mdx",0,1.0,1,4,18.0,12.0,1.0,,0,0,2445,0.611100018024,2.03099989891,0.0,-1.51204001904,-1.22418999672,-0.0802730023861,1.19243001938,1.24258995056,2.47079992294,1.0,1.0,0.0,0.0,0.0,
2574,0,"Creature\Gorilla\gorillapet.mdx",0,1.0,1,4,18.0,12.0,1.0,,0,0,2446,0.611100018024,2.03099989891,0.0,-1.51204001904,-1.22418999672,-0.0802730023861,1.19243001938,1.24258995056,2.47079992294,1.0,1.0,0.0,0.0,0.0,
2575,1,"Creature\BabyBeholder\BabyBeholder.mdx",0,1.0,1,-1,18.0,12.0,1.0,,0,0,2447,0.611100018024,2.03099989891,0.0,-2.4097700119,-2.72209000587,2.23055005074,2.88756990433,2.59658002853,9.14993953705,1.0,1.0,0.0,0.0,0.0,
2576,0,"Creature\BabyHawkstrider\Babyhawkstrider.mdx",0,1.0,1,5,18.0,12.0,1.0,,0,0,2448,0.611100018024,2.03099989891,3.4488298893,-2.72423005104,-1.71144998074,-0.00766800018027,2.49177002907,1.67402994633,4.12697982788,1.0,1.0,0.0,0.0,0.0,
2577,0,"Creature\BabyElekk\BabyElekk.mdx",1,1.0,1,6,27.0,18.0,1.0,,0,0,2450,0.611100018024,2.03099989891,2.93086004257,-1.87246000767,-1.79879999161,-0.39058598876,2.71890997887,1.65948998928,3.82433009148,2.29999995232,1.70000004768,0.0,0.0,0.0,
2578,0,"Creature\RavenLord\RavenLordMount.mdx",1,1.0,2,5,24.0,18.0,1.0,,0,0,2451,0.611100018024,2.03099989891,2.72306990623,-4.65141010284,-1.76567995548,-0.0839900001884,2.10057997704,2.43754005432,3.37260007858,1.0,1.0,0.0,0.0,0.0,
2579,3,"Creature\Zombie\ZombieSword.mdx",1,1.0,3,-1,18.0,12.0,1.0,,0,0,392,0.694400012493,2.08299994469,0.0,-0.522409975529,-0.470687001944,-0.00300400005654,0.435288012028,0.423637002707,1.87103998661,1.0,1.0,0.0,0.0,0.0,
2580,0,"Creature\FelOrcDire\FelOrcDire.mdx",2,1.0,-1,1,18.0,12.0,1.0,,0,0,2452,0.611100018024,2.03099989891,1.50495004654,-0.962087988853,-2.23079991341,0.00773400021717,1.78442001343,2.02555990219,3.22879004478,0.10000000149,1.0,0.0,0.0,0.0,
2581,1,"Creature\WellofSouls\WellofSoulsGrief.mdx",2,1.0,3,4,18.0,12.0,1.0,,0,0,2453,0.611100018024,2.03099989891,0.0,-7.24011993408,-6.41681003571,0.374186009169,6.71233987808,6.42038011551,16.1158008575,1.0,1.0,0.0,0.0,0.0,
2582,9,"Creature\WellofSouls\WellofSoulsPain.mdx",2,1.0,3,4,18.0,12.0,1.0,,0,0,2454,0.611100018024,2.03099989891,0.0,-7.54687976837,-6.59305000305,0.378796994686,6.73082017899,6.42356014252,16.1205005646,1.0,1.0,0.0,0.0,0.0,
2583,1,"Creature\WellofSouls\WellofSoulsSeduction.mdx",2,1.0,3,4,18.0,12.0,1.0,,0,0,2455,0.611100018024,2.03099989891,0.0,-7.65679979324,-6.42011976242,0.374191999435,6.71233987808,6.59850978851,16.1158008575,1.0,1.0,0.0,0.0,0.0,
2584,1,"Creature\RidingNetherRay\RidingNetherRay.mdx",1,1.0,1,-1,0.0,0.0,0.0,,0,0,2399,0.611100018024,2.03099989891,2.57690000534,-4.52953004837,-2.47027993202,-0.327986985445,2.03925991058,2.33744001389,4.6885099411,1.0,1.0,0.0,0.0,0.0,
2585,3,"Creature\IllidanGlaive\Creature_IllidansGlaive.mdx",1,1.0,-1,-1,0.0,0.0,0.0,,0,0,2456,0.611100018024,2.03099989891,0.0,-0.53972697258,-0.960385978222,-0.234305992723,0.951511025429,0.636205017567,2.04383993149,1.0,1.0,0.0,0.0,0.0,
2586,4,"Creature\FELORC\FelOrc.mdx",0,1.0,1,4,18.0,12.0,1.0,,0,0,2148,0.611100018024,2.03099989891,0.0,-0.418873012066,-0.863676011562,-0.000199000001885,0.673703014851,0.826487004757,2.29415011406,0.10000000149,1.0,0.0,0.0,0.0,
2587,0,"Creature\MountainGiantCrystalOgrila\MountainGiantCrystalOgrila.mdx",1,1.0,3,1,18.0,12.0,1.0,,0,0,2459,0.611100018024,2.03099989891,0.0,-2.29472994804,-4.14750003815,-0.0213370006531,4.02284002304,4.00757980347,9.89914035797,1.0,1.0,0.0,0.0,0.0,
2588,0,"Creature\PandarenYeti\PandarenYeti.mdx",2,1.0,1,4,40.0,34.0,1.0,,1,0,2460,0.611100018024,2.03099989891,0.0,-2.04920005798,-3.14576005936,-0.299517005682,3.50318002701,2.74284005165,5.24887990952,1.0,1.0,0.0,0.0,0.0,
2589,0,"Creature\Tauren_MountedCanoe\Tauren_MountedCanoe.mdx",1,1.0,-1,-1,0.0,0.0,0.0,,0,0,2461,0.611100018024,2.03099989891,0.370101988316,-2.82820010185,-2.29328989983,-0.535399973392,2.5000898838,0.832925975323,1.75788998604,1.0,1.0,0.0,0.0,0.0,
2590,0,"Creature\EagleGod\EagleGod.mdx",1,1.0,1,5,18.0,12.0,1.0,,0,0,2396,0.611100018024,2.03099989891,1.50425004959,-0.505300998688,-0.855441987514,-0.00662200013176,0.840511977673,0.932195007801,2.78937005997,1.0,1.0,0.0,0.0,0.0,
2591,0,"Creature\BearGod\beargod.mdx",1,1.0,1,1,18.0,12.0,1.0,,0,0,2462,0.611100018024,2.03099989891,1.41885995865,-1.03289997578,-0.743598997593,-1.29999998535e-005,0.673371970654,0.812972009182,2.25160002708,1.0,1.0,0.0,0.0,0.0,
2592,0,"Creature\LynxGod\Lynxgod.mdx",1,1.0,1,1,18.0,12.0,1.0,,0,0,2463,0.611100018024,2.03099989891,1.41885995865,-1.09362995625,-0.712309002876,-0.0395939983428,0.51302498579,0.798664987087,2.10649991035,1.0,1.0,0.0,0.0,0.0,
2593,0,"Creature\DragonhawkGod\DragonHawkGod.mdx",1,1.0,1,1,18.0,12.0,1.0,,0,0,2464,0.611100018024,2.03099989891,0.0,-1.11047005653,-0.962864995003,-1.29999998535e-005,0.623824000359,0.944104015827,2.36842989922,1.0,1.0,0.0,0.0,0.0,
2594,0,"Character\Vrykul\Male\VrykulMale.mdx",0,1.0,1,1,18.0,12.0,1.0,,0,0,2475,0.611100018024,2.03099989891,2.7451300621,-1.46800005436,-1.4290599823,-0.116890996695,0.840543985367,1.38081002235,5.07564020157,1.0,1.5,0.0,0.0,0.0,
2595,0,"Character\Vrykul\Male\VrykulMale.mdx",0,1.0,1,1,0.0,0.0,0.0,,0,0,2476,0.611100018024,2.03099989891,2.7451300621,-1.46800005436,-1.4290599823,-0.116890996695,0.840543985367,1.38081002235,5.07564020157,1.0,1.0,0.0,0.0,0.0,
2596,16,"Creature\band\bandUndeadMale.mdx",1,1.0,2,1,12.0,10.0,1.0,,0,0,2465,0.611100018024,2.03099989891,1.07824003696,-0.658013999462,-0.881811022758,-0.202562004328,1.07764005661,0.863915026188,1.77187001705,1.0,1.0,0.0,0.0,0.0,
2597,0,"Creature\band\BandTaurenMale.mdx",1,1.0,1,3,22.0,16.0,2.0,,0,0,2466,0.611100018024,2.03099989891,0.0,-2.47598004341,-2.49126005173,-0.0624920018017,2.28334999084,2.30550003052,4.35056018829,1.0,1.0,0.0,0.0,0.0,
2598,0,"Creature\band\BandTrollMale.mdx",1,1.0,1,1,12.0,10.0,1.0,,0,0,2467,0.611100018024,2.03099989891,1.50425004959,-1.12232995033,-0.789453029633,-0.000241999994614,1.86013996601,1.26417005062,2.40541005135,1.0,1.0,0.0,0.0,0.0,
2599,0,"Creature\band\bandOrcMale.mdx",1,1.0,1,1,14.0,14.0,1.0,,0,0,2468,0.611100018024,2.03099989891,1.11705005169,-1.13075995445,-0.614821016788,-0.0353530012071,1.10899996758,1.03864002228,2.17059993744,1.0,1.0,0.0,0.0,0.0,
2600,0,"Creature\band\bandBloodElfMale.mdx",1,1.0,1,1,12.0,10.0,1.0,,0,0,2469,0.611100018024,2.03099989891,0.0,-0.568566024303,-0.753225028515,-0.00687000015751,0.675036013126,1.20205998421,2.1357998848,1.0,1.0,0.0,0.0,0.0,
2601,128,"Creature\MurlocCostume\murloccostume.mdx",1,1.0,1,4,18.0,12.0,1.0,,0,0,2470,0.611100018024,2.03099989891,0.0,-1.35140001774,-1.75463998318,-0.00221799989231,0.734283983707,1.09906005859,2.58801007271,1.0,1.0,0.0,0.0,0.0,
2602,1,"Creature\Mothpet\MothPet.mdx",0,1.0,2,-1,1.0,1.0,1.0,,0,0,2471,0.0,0.0,0.0,-0.175231993198,-0.282242000103,-0.073789998889,0.259294986725,0.291575998068,0.375831007957,1.0,1.0,0.0,0.0,0.0,
2603,0,"World\KhazModan\Ironforge\PassiveDoodads\SteamTank\IronForgeSteamTank.mdx",2,1.0,3,-1,18.0,12.0,1.0,,0,0,2097,13.4499998093,8.85799980164,0.0,-5.5103302002,-5.16422986984,-0.0193590000272,9.08462047577,5.23140001297,8.80060958862,1.0,1.0,0.0,0.0,0.0,
2604,0,"Character\Tuskarr\Male\TuskarrMale.mdx",1,1.0,1,1,18.0,12.0,1.0,,0,0,2477,0.611100018024,2.03099989891,0.935023009777,-1.33056998253,-1.20513999462,-0.0248649995774,0.770326972008,1.16674995422,2.8587501049,1.0,1.0,0.0,0.0,0.0,
2605,0,"Character\Tuskarr\Male\TuskarrMale.mdx",0,1.0,1,1,0.0,0.0,0.0,,0,0,2478,0.611100018024,2.03099989891,0.935023009777,-1.33056998253,-1.20513999462,-0.0248649995774,0.770326972008,1.16674995422,2.8587501049,1.0,1.0,0.0,0.0,0.0,
2610,0,"Creature\pumpkinSoldier\PumpkinSoldier.mdx",1,1.0,2,1,18.0,12.0,1.0,,0,0,2472,0.611100018024,2.03099989891,0.0,-1.72500002384,-1.77376997471,-0.0868759974837,1.60532999039,1.96902000904,3.73634004593,1.0,1.0,0.0,0.0,0.0,
2611,0,"Creature\InvisibleStalker\InvisibleStalker.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,1608,0.611100018024,2.03099989891,1.30095005035,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2612,0,"Creature\BroomMount\BroomMount.mdx",1,1.0,3,-1,18.0,12.0,1.0,,0,0,2474,0.611100018024,2.03099989891,0.0344990007579,-1.12864995003,-0.228146001697,0.881756007671,1.48150002956,0.243550002575,1.49278998375,1.0,1.0,0.0,0.0,0.0,
2613,0,"CHARACTER\ForestTroll\Male\ForestTrollMale.mdx",0,1.0,1,1,12.0,14.0,1.0,,0,0,2501,0.694400012493,2.08299994469,1.50425004959,-0.930056989193,-0.922100007534,-0.051153998822,0.852582991123,0.98657399416,2.79305005074,1.0,1.0,0.0,0.0,0.0,
2614,0,"CHARACTER\ForestTroll\Male\ForestTrollMale.mdx",0,1.0,1,1,12.0,14.0,1.0,,0,0,2502,0.694400012493,2.08299994469,1.50425004959,-0.930056989193,-0.922100007534,-0.051153998822,0.852582991123,0.98657399416,2.79305005074,1.0,1.0,0.0,0.0,0.0,
